theta,beta,x,y,phase
0.585497,0.131937,0.018914,-0.138480,touchdown
0.585227,0.130530,0.018733,-0.138477,touchdown
0.584959,0.129122,0.018552,-0.138473,touchdown
0.584694,0.127713,0.018371,-0.138470,touchdown
0.584431,0.126304,0.018190,-0.138467,touchdown
0.584171,0.124894,0.018009,-0.138463,touchdown
0.583914,0.123483,0.017828,-0.138460,touchdown
0.583659,0.122072,0.017647,-0.138457,touchdown
0.583406,0.120660,0.017465,-0.138454,touchdown
0.583156,0.119248,0.017284,-0.138450,touchdown
0.582909,0.117835,0.017103,-0.138447,touchdown
0.582664,0.116421,0.016922,-0.138444,touchdown
0.582422,0.115007,0.016741,-0.138440,touchdown
0.582182,0.113592,0.016560,-0.138437,touchdown
0.581944,0.112177,0.016378,-0.138434,touchdown
0.581710,0.110761,0.016197,-0.138431,touchdown
0.581477,0.109344,0.016016,-0.138427,touchdown
0.581248,0.107927,0.015835,-0.138424,touchdown
0.581021,0.106509,0.015654,-0.138421,touchdown
0.580796,0.105091,0.015472,-0.138418,touchdown
0.580574,0.103672,0.015291,-0.138414,touchdown
0.580355,0.102253,0.015110,-0.138411,touchdown
0.580138,0.100833,0.014929,-0.138408,touchdown
0.579923,0.099412,0.014747,-0.138404,touchdown
0.579711,0.097991,0.014566,-0.138401,touchdown
0.579502,0.096570,0.014385,-0.138398,touchdown
0.579296,0.095147,0.014204,-0.138395,touchdown
0.579091,0.093725,0.014022,-0.138391,touchdown
0.578890,0.092302,0.013841,-0.138388,touchdown
0.578691,0.090878,0.013660,-0.138385,touchdown
0.578494,0.089454,0.013478,-0.138382,touchdown
0.578301,0.088029,0.013297,-0.138378,touchdown
0.578109,0.086604,0.013116,-0.138375,touchdown
0.577921,0.085178,0.012934,-0.138372,touchdown
0.577734,0.083752,0.012753,-0.138369,touchdown
0.577551,0.082325,0.012572,-0.138365,touchdown
0.577370,0.080898,0.012390,-0.138362,touchdown
0.577192,0.079470,0.012209,-0.138359,touchdown
0.577016,0.078042,0.012027,-0.138356,touchdown
0.576843,0.076613,0.011846,-0.138352,touchdown
0.576672,0.075184,0.011665,-0.138349,touchdown
0.576504,0.073755,0.011483,-0.138346,touchdown
0.576339,0.072325,0.011302,-0.138343,touchdown
0.576176,0.070894,0.011120,-0.138339,touchdown
0.576015,0.069463,0.010939,-0.138336,touchdown
0.575858,0.068032,0.010757,-0.138333,touchdown
0.575703,0.066600,0.010576,-0.138330,touchdown
0.575550,0.065168,0.010394,-0.138326,touchdown
0.575400,0.063735,0.010213,-0.138323,touchdown
0.575253,0.062302,0.010031,-0.138320,touchdown
0.575109,0.060869,0.009850,-0.138317,touchdown
0.574967,0.059435,0.009668,-0.138313,touchdown
0.574827,0.058001,0.009608,-0.138289,touchdown
0.574687,0.056566,0.009575,-0.138260,touchdown
0.574548,0.055131,0.009541,-0.138230,touchdown
0.574409,0.053695,0.009507,-0.138201,touchdown
0.574270,0.052259,0.009474,-0.138172,touchdown
0.574131,0.050822,0.009440,-0.138142,touchdown
0.573993,0.049385,0.009407,-0.138113,touchdown
0.573855,0.047947,0.009373,-0.138084,touchdown
0.573718,0.046509,0.009340,-0.138054,touchdown
0.573581,0.045070,0.009306,-0.138025,touchdown
0.573444,0.043631,0.009273,-0.137996,touchdown
0.573308,0.042191,0.009239,-0.137966,touchdown
0.573172,0.040751,0.009206,-0.137937,touchdown
0.573036,0.039310,0.009173,-0.137907,touchdown
0.572901,0.037869,0.009140,-0.137878,touchdown
0.572766,0.036428,0.009106,-0.137849,touchdown
0.572631,0.034985,0.009073,-0.137819,touchdown
0.572497,0.033543,0.009040,-0.137790,touchdown
0.572363,0.032100,0.009007,-0.137760,touchdown
0.572230,0.030656,0.008974,-0.137731,touchdown
0.572096,0.029212,0.008941,-0.137702,touchdown
0.571964,0.027768,0.008908,-0.137672,touchdown
0.571831,0.026323,0.008875,-0.137643,touchdown
0.571699,0.024877,0.008842,-0.137613,touchdown
0.571567,0.023431,0.008809,-0.137584,touchdown
0.571436,0.021985,0.008776,-0.137554,touchdown
0.571305,0.020538,0.008743,-0.137525,touchdown
0.571174,0.019091,0.008710,-0.137495,touchdown
0.571044,0.017643,0.008678,-0.137466,touchdown
0.570914,0.016195,0.008645,-0.137437,touchdown
0.570784,0.014746,0.008612,-0.137407,touchdown
0.570655,0.013297,0.008579,-0.137378,touchdown
0.570526,0.011847,0.008547,-0.137348,touchdown
0.570397,0.010397,0.008514,-0.137319,touchdown
0.570269,0.008946,0.008482,-0.137289,touchdown
0.570141,0.007495,0.008449,-0.137260,touchdown
0.570013,0.006043,0.008416,-0.137230,touchdown
0.569886,0.004591,0.008384,-0.137201,touchdown
0.569759,0.003138,0.008352,-0.137171,touchdown
0.569633,0.001685,0.008319,-0.137141,touchdown
0.569507,0.000232,0.008287,-0.137112,touchdown
0.569381,-0.001222,0.008254,-0.137082,touchdown
0.569256,-0.002676,0.008222,-0.137053,touchdown
0.569130,-0.004131,0.008190,-0.137023,touchdown
0.569006,-0.005587,0.008158,-0.136994,touchdown
0.568881,-0.007043,0.008125,-0.136964,touchdown
0.568757,-0.008499,0.008093,-0.136935,touchdown
0.568634,-0.009956,0.008061,-0.136905,touchdown
0.568510,-0.011413,0.008029,-0.136875,touchdown
0.568388,-0.012871,0.007997,-0.136846,touchdown
0.568265,-0.014329,0.007965,-0.136816,touchdown
0.568143,-0.015787,0.007933,-0.136787,touchdown
0.568021,-0.017246,0.007901,-0.136757,touchdown
0.567899,-0.018706,0.007869,-0.136727,touchdown
0.567778,-0.020166,0.007837,-0.136698,touchdown
0.567657,-0.021626,0.007805,-0.136668,touchdown
0.567537,-0.023087,0.007773,-0.136638,touchdown
0.567417,-0.024549,0.007741,-0.136609,touchdown
0.567297,-0.026011,0.007709,-0.136579,touchdown
0.567178,-0.027473,0.007678,-0.136549,touchdown
0.567059,-0.028936,0.007646,-0.136520,touchdown
0.566940,-0.030399,0.007614,-0.136490,touchdown
0.566822,-0.031862,0.007582,-0.136461,touchdown
0.566704,-0.033327,0.007551,-0.136431,touchdown
0.566586,-0.034791,0.007519,-0.136401,touchdown
0.566469,-0.036256,0.007488,-0.136371,touchdown
0.566352,-0.037722,0.007456,-0.136342,touchdown
0.566236,-0.039188,0.007425,-0.136312,touchdown
0.566120,-0.040654,0.007393,-0.136282,touchdown
0.566004,-0.042121,0.007362,-0.136253,touchdown
0.565888,-0.043588,0.007330,-0.136223,touchdown
0.565773,-0.045056,0.007299,-0.136193,touchdown
0.565659,-0.046524,0.007267,-0.136164,touchdown
0.565544,-0.047993,0.007236,-0.136134,touchdown
0.565430,-0.049462,0.007205,-0.136104,touchdown
0.565317,-0.050931,0.007174,-0.136074,touchdown
0.565203,-0.052401,0.007142,-0.136045,touchdown
0.565090,-0.053872,0.007111,-0.136015,touchdown
0.564978,-0.055342,0.007080,-0.135985,touchdown
0.564866,-0.056814,0.007049,-0.135955,touchdown
0.564754,-0.058286,0.007018,-0.135926,touchdown
0.564642,-0.059758,0.006986,-0.135896,touchdown
0.564531,-0.061230,0.006955,-0.135866,touchdown
0.564421,-0.062703,0.006924,-0.135836,touchdown
0.564310,-0.064177,0.006893,-0.135806,touchdown
0.564200,-0.065651,0.006862,-0.135777,touchdown
0.564091,-0.067125,0.006831,-0.135747,touchdown
0.563981,-0.068600,0.006801,-0.135717,touchdown
0.563872,-0.070075,0.006770,-0.135687,touchdown
0.563764,-0.071551,0.006739,-0.135657,touchdown
0.563656,-0.073027,0.006708,-0.135628,touchdown
0.563548,-0.074504,0.006677,-0.135598,touchdown
0.563440,-0.075981,0.006646,-0.135568,touchdown
0.563333,-0.077459,0.006616,-0.135538,touchdown
0.563227,-0.078936,0.006585,-0.135508,touchdown
0.563120,-0.080415,0.006554,-0.135478,touchdown
0.563014,-0.081894,0.006524,-0.135449,touchdown
0.562909,-0.083373,0.006493,-0.135419,touchdown
0.562803,-0.084852,0.006462,-0.135389,touchdown
0.562698,-0.086333,0.006432,-0.135359,touchdown
0.562594,-0.087813,0.006401,-0.135329,touchdown
0.562490,-0.089294,0.006371,-0.135299,touchdown
0.562386,-0.090775,0.006340,-0.135269,touchdown
0.562282,-0.092257,0.006310,-0.135240,touchdown
0.562179,-0.093739,0.006279,-0.135210,touchdown
0.562077,-0.095222,0.006249,-0.135180,touchdown
0.561974,-0.096705,0.006219,-0.135150,touchdown
0.561872,-0.098189,0.006188,-0.135120,touchdown
0.561771,-0.099673,0.006158,-0.135090,touchdown
0.561670,-0.101157,0.006128,-0.135060,touchdown
0.561569,-0.102642,0.006097,-0.135030,touchdown
0.561468,-0.104127,0.006067,-0.135000,touchdown
0.561368,-0.105613,0.006037,-0.134970,touchdown
0.561269,-0.107099,0.006007,-0.134940,touchdown
0.561169,-0.108585,0.005977,-0.134910,touchdown
0.561070,-0.110072,0.005946,-0.134881,touchdown
0.560972,-0.111560,0.005916,-0.134851,touchdown
0.560873,-0.113047,0.005886,-0.134821,touchdown
0.560775,-0.114535,0.005856,-0.134791,touchdown
0.560678,-0.116024,0.005826,-0.134761,touchdown
0.560581,-0.117513,0.005796,-0.134731,touchdown
0.560484,-0.119003,0.005766,-0.134701,touchdown
0.560388,-0.120492,0.005736,-0.134671,touchdown
0.560292,-0.121983,0.005706,-0.134641,touchdown
0.560196,-0.123473,0.005677,-0.134611,touchdown
0.560101,-0.124964,0.005647,-0.134581,touchdown
0.560006,-0.126456,0.005617,-0.134551,touchdown
0.559912,-0.127948,0.005587,-0.134521,touchdown
0.559817,-0.129440,0.005557,-0.134491,touchdown
0.559724,-0.130933,0.005527,-0.134461,touchdown
0.559630,-0.132426,0.005498,-0.134431,touchdown
0.559537,-0.133920,0.005468,-0.134401,touchdown
0.559445,-0.135414,0.005438,-0.134371,touchdown
0.559353,-0.136908,0.005409,-0.134341,touchdown
0.559261,-0.138403
