theta,beta,x,y,phase
0.735968,0.353568,0.033469,-0.147442,touchdown
0.735487,0.352304,0.033384,-0.147442,touchdown
0.735008,0.351040,0.033299,-0.147442,touchdown
0.734530,0.349774,0.033214,-0.147442,touchdown
0.734053,0.348509,0.033130,-0.147442,touchdown
0.733578,0.347242,0.033046,-0.147442,touchdown
0.733105,0.345975,0.032962,-0.147442,touchdown
0.732633,0.344708,0.032878,-0.147442,touchdown
0.732162,0.343439,0.032794,-0.147442,touchdown
0.731693,0.342170,0.032710,-0.147442,touchdown
0.731225,0.340901,0.032627,-0.147442,touchdown
0.730759,0.339630,0.032543,-0.147442,touchdown
0.730294,0.338360,0.032460,-0.147442,touchdown
0.729831,0.337088,0.032377,-0.147442,touchdown
0.729369,0.335816,0.032294,-0.147443,touchdown
0.728908,0.334543,0.032211,-0.147443,touchdown
0.728449,0.333270,0.032129,-0.147443,touchdown
0.727991,0.331996,0.032046,-0.147443,touchdown
0.727535,0.330721,0.031964,-0.147443,touchdown
0.727080,0.329446,0.031882,-0.147443,touchdown
0.726627,0.328170,0.031800,-0.147443,touchdown
0.726175,0.326894,0.031718,-0.147443,touchdown
0.725724,0.325617,0.031636,-0.147443,touchdown
0.725275,0.324339,0.031555,-0.147443,touchdown
0.724827,0.323061,0.031473,-0.147443,touchdown
0.724381,0.321782,0.031392,-0.147443,touchdown
0.723936,0.320503,0.031311,-0.147443,touchdown
0.723492,0.319223,0.031230,-0.147443,touchdown
0.723050,0.317942,0.031149,-0.147443,touchdown
0.722609,0.316661,0.031069,-0.147443,touchdown
0.722170,0.315379,0.030988,-0.147443,touchdown
0.721732,0.314097,0.030908,-0.147443,touchdown
0.721295,0.312814,0.030827,-0.147443,touchdown
0.720860,0.311531,0.030747,-0.147443,touchdown
0.720426,0.310246,0.030667,-0.147443,touchdown
0.719993,0.308962,0.030588,-0.147443,touchdown
0.719562,0.307677,0.030508,-0.147443,touchdown
0.719132,0.306391,0.030428,-0.147443,touchdown
0.718704,0.305104,0.030349,-0.147443,touchdown
0.718276,0.303817,0.030270,-0.147443,touchdown
0.717851,0.302530,0.030191,-0.147443,touchdown
0.717426,0.301242,0.030112,-0.147443,touchdown
0.717003,0.299953,0.030033,-0.147443,touchdown
0.716581,0.298664,0.029954,-0.147443,touchdown
0.716161,0.297374,0.029876,-0.147443,touchdown
0.715742,0.296084,0.029798,-0.147443,touchdown
0.715324,0.294793,0.029719,-0.147443,touchdown
0.714907,0.293502,0.029641,-0.147443,touchdown
0.714492,0.292210,0.029563,-0.147443,touchdown
0.714078,0.290917,0.029485,-0.147443,touchdown
0.713666,0.289624,0.029408,-0.147443,touchdown
0.713255,0.288331,0.029330,-0.147443,touchdown
0.712845,0.287037,0.029253,-0.147443,touchdown
0.712436,0.285742,0.029175,-0.147443,touchdown
0.712029,0.284447,0.029098,-0.147443,touchdown
0.711623,0.283151,0.029021,-0.147443,touchdown
0.711218,0.281855,0.028944,-0.147443,touchdown
0.710815,0.280558,0.028868,-0.147443,touchdown
0.710412,0.279261,0.028791,-0.147443,touchdown
0.710012,0.277963,0.028715,-0.147443,touchdown
0.709612,0.276665,0.028638,-0.147443,touchdown
0.709214,0.275366,0.028562,-0.147443,touchdown
0.708817,0.274067,0.028486,-0.147443,touchdown
0.708421,0.272767,0.028410,-0.147443,touchdown
0.708026,0.271467,0.028334,-0.147443,touchdown
0.707633,0.270166,0.028258,-0.147443,touchdown
0.707241,0.268864,0.028183,-0.147443,touchdown
0.706851,0.267562,0.028108,-0.147443,touchdown
0.706461,0.266260,0.028032,-0.147444,touchdown
0.706073,0.264957,0.027957,-0.147444,touchdown
0.705686,0.263654,0.027882,-0.147444,touchdown
0.705301,0.262350,0.027807,-0.147444,touchdown
0.704916,0.261046,0.027732,-0.147444,touchdown
0.704533,0.259741,0.027658,-0.147444,touchdown
0.704151,0.258435,0.027583,-0.147444,touchdown
0.703770,0.257130,0.027509,-0.147444,touchdown
0.703391,0.255823,0.027434,-0.147444,touchdown
0.703013,0.254517,0.027360,-0.147444,touchdown
0.702636,0.253209,0.027286,-0.147444,touchdown
0.702260,0.251902,0.027212,-0.147444,touchdown
0.701885,0.250593,0.027138,-0.147444,touchdown
0.701512,0.249285,0.027065,-0.147444,touchdown
0.701140,0.247975,0.026991,-0.147444,touchdown
0.700769,0.246666,0.026918,-0.147444,touchdown
0.700399,0.245356,0.026845,-0.147444,touchdown
0.700031,0.244045,0.026771,-0.147444,touchdown
0.699663,0.242734,0.026698,-0.147444,touchdown
0.699297,0.241423,0.026625,-0.147444,touchdown
0.698932,0.240111,0.026553,-0.147444,touchdown
0.698569,0.238798,0.026480,-0.147444,touchdown
0.698206,0.237485,0.026407,-0.147444,touchdown
0.697845,0.236172,0.026335,-0.147444,touchdown
0.697484,0.234858,0.026263,-0.147444,touchdown
0.697126,0.233544,0.026190,-0.147444,touchdown
0.696768,0.232229,0.026118,-0.147444,touchdown
0.696411,0.230914,0.026046,-0.147444,touchdown
0.696056,0.229599,0.025974,-0.147444,touchdown
0.695701,0.228283,0.025903,-0.147444,touchdown
0.695348,0.226966,0.025831,-0.147444,touchdown
0.694996,0.225650,0.025760,-0.147444,touchdown
0.694646,0.224332,0.025688,-0.147444,touchdown
0.694296,0.223015,0.025617,-0.147444,touchdown
0.693948,0.221696,0.025546,-0.147444,touchdown
0.693600,0.220378,0.025475,-0.147444,touchdown
0.693254,0.219059,0.025404,-0.147444,touchdown
0.692909,0.217739,0.025333,-0.147444,touchdown
0.692565,0.216419,0.025262,-0.147444,touchdown
0.692223,0.215099,0.025192,-0.147445,touchdown
0.691881,0.213779,0.025121,-0.147445,touchdown
0.691540,0.212457,0.025051,-0.147445,touchdown
0.691201,0.211136,0.024980,-0.147445,touchdown
0.690863,0.209814,0.024910,-0.147445,touchdown
0.690526,0.208492,0.024840,-0.147445,touchdown
0.690190,0.207169,0.024770,-0.147445,touchdown
0.689855,0.205846,0.024700,-0.147445,touchdown
0.689522,0.204522,0.024631,-0.147445,touchdown
0.689189,0.203198,0.024561,-0.147445,touchdown
0.688858,0.201874,0.024492,-0.147445,touchdown
0.688527,0.200549,0.024422,-0.147445,touchdown
0.688198,0.199224,0.024353,-0.147445,touchdown
0.687870,0.197898,0.024284,-0.147445,touchdown
0.687543,0.196572,0.024215,-0.147445,touchdown
0.687217,0.195246,0.024146,-0.147445,touchdown
0.686892,0.193919,0.024077,-0.147445,touchdown
0.686569,0.192592,0.024008,-0.147445,touchdown
0.686246,0.191264,0.023940,-0.147445,touchdown
0.685924,0.189937,0.023871,-0.147445,touchdown
0.685604,0.188608,0.023803,-0.147445,touchdown
0.685285,0.187280,0.023734,-0.147445,touchdown
0.684966,0.185951,0.023666,-0.147445,touchdown
0.684649,0.184621,0.023598,-0.147445,touchdown
0.684333,0.183291,0.023530,-0.147445,touchdown
0.684018,0.181961,0.023462,-0.147445,touchdown
0.683704,0.180631,0.023394,-0.147445,touchdown
0.683391,0.179300,0.023327,-0.147445,touchdown
0.683079,0.177969,0.023259,-0.147445,touchdown
0.682769,0.176637,0.023192,-0.147445,touchdown
0.682459,0.175305,0.023124,-0.147445,touchdown
0.682150,0.173973,0.023057,-0.147445,touchdown
0.681843,0.172640,0.022990,-0.147445,touchdown
0.681536,0.171307,0.022923,-0.147445,touchdown
0.681231,0.169973,0.022856,-0.147445,touchdown
0.680926,0.168640,0.022789,-0.147446,touchdown
0.680623,0.167305,0.022722,-0.147446,touchdown
0.680321,0.165971,0.022605,-0.147446,touchdown
0.680026,0.164660,0.022423,-0.147446,touchdown
0.679734,0.163349,0.022241,-0.147446,touchdown
0.679444,0.162037,0.022060,-0.147446,touchdown
0.679156,0.160725,0.021878,-0.147446,touchdown
0.678871,0.159412,0.021696,-0.147446,touchdown
0.678587,0.158098,0.021514,-0.147446,touchdown
0.678307,0.156784,0.021332,-0.147446,touchdown
0.678028,0.155469,0.021151,-0.147446,touchdown
0.677752,0.154154,0.020969,-0.147446,touchdown
0.677478,0.152838,0.020787,-0.147446,touchdown
0.677206,0.151521,0.020605,-0.147446,touchdown
0.676937,0.150204,0.020423,-0.147446,touchdown
0.676670,0.148886,0.020241,-0.147446,touchdown
0.676405,0.147568,0.020060,-0.147446,touchdown
0.676143,0.146249,0.019878,-0.147446,touchdown
0.675883,0.144930,0.019696,-0.147446,touchdown
0.675625,0.143610,0.019514,-0.147446,touchdown
0.675370,0.142289,0.019332,-0.147446,touchdown
0.675117,0.140968,0.019150,-0.147446,touchdown
0.674866,0.139646,0.018968,-0.147446,touchdown
0.674618,0.138324,0.018786,-0.147446,touchdown
0.674372,0.137001,0.018604,-0.147446,touchdown
0.674128,0.135678,0.018422,-0.147446,touchdown
0.673887,0.134354,0.018240,-0.147446,touchdown
0.673648,0.133030,0.018059,-0.147446,touchdown
0.673411,0.131705,0.017877,-0.147446,touchdown
0.673177,0.130380,0.017695,-0.147446,touchdown
0.672945,0.129054,0.017513,-0.147446,touchdown
0.672715,0.127727,0.017331,-0.147446,touchdown
0.672488,0.126400,0.017149,-0.147446,touchdown
0.672263,0.125073,0.016967,-0.147446,touchdown
0.672040,0.123745,0.016785,-0.147446,touchdown
0.671820,0.122416,0.016603,-0.147446,touchdown
0.671602,0.121087,0.016421,-0.147446,touchdown
0.671386,0.119758,0.016239,-0.147446,touchdown
0.671173,0.118428,0.016057,-0.147446,touchdown
0.670962,0.117097,0.015874,-0.147446,touchdown
0.670753,0.115766,0.015692,-0.147446,touchdown
0.670547,0.114435,0.015510,-0.147446,touchdown
0.670344,0.113103,0.015328,-0.147446,touchdown
0.670142,0.111771,0.015146,-0.147446,touchdown
0.669943,0.110438,0.014964,-0.147446,touchdown
0.669746,0.109105,0.014782,-0.147446,touchdown
0.669552,0.107771,0.014600,-0.147446,touchdown
0.669360,0.106437,0.014418,-0.147446,touchdown
0.669170,0.105102,0.014236,-0.147446,touchdown
0.668983,0.103767,0.014054,-0.147446,touchdown
0.668798,0.102432,0.013871,-0.147447,touchdown
0.668616,0.101096,0.013689,-0.147447,touchdown
0.668436,0.099760,0.013507,-0.147447,touchdown
0.668258,0.098423,0.013325,-0.147447,touchdown
0.668082,0.097086,0.013143,-0.147447,touchdown
0.667909,0.095748,0.012960,-0.147447,touchdown
0.667739,0.094410,0.012778,-0.147447,touchdown
0.667571,0.093071,0.012596,-0.147447,touchdown
0.667405,0.091733,0.012414,-0.147447,touchdown
0.667241,0.090393,0.012232,-0.147447,touchdown
0.667080,0.089054,0.012049,-0.147447,touchdown
0.666921,0.087714,0.011867,-0.147447,touchdown
0.666765,0.086373,0.011685,-0.147447,touchdown
0.666611,0.085032,0.011503,-0.147447,touchdown
0.666460,0.083691,0.011320,-0.147447,touchdown
0.666311,0.082350,0.011138,-0.147447,touchdown
0.666164,0.081008,0.010956,-0.147447,touchdown
0.666019,0.079665,0.010773,-0.147447,touchdown
0.665878,0.078323,0.010591,-0.147447,touchdown
0.665738,0.076980,0.010409,-0.147447,touchdown
0.665601,0.075636,0.010226,-0.147447,touchdown
0.665466,0.074292,0.010044,-0.147447,touchdown
0.665334,0.072948,0.009862,-0.147447,touchdown
0.665204,0.071604,0.009679,-0.147447,touchdown
0.665076,0.070259,0.009497,-0.147447,touchdown
0.664951,0.068914,0.009314,-0.147447,touchdown
0.664828,0.067569,0.009132,-0.147447,touchdown
0.664708,0.066223,0.008950,-0.147447,touchdown
0.664590,0.064877,0.008767,-0.147447,touchdown
0.664475,0.063530,0.008585,-0.147447,touchdown
0.664362,0.062184,0.008402,-0.147447,touchdown
0.664251,0.060837,0.008220,-0.147447,touchdown
0.664143,0.059489,0.008037,-0.147447,touchdown
0.664037,0.058142,0.007855,-0.147447,touchdown
0.663933,0.056794,0.007672,-0.147447,touchdown
0.663832,0.055446,0.007490,-0.147447,touchdown
0.663734,0.054097,0.007307,-0.147447,touchdown
0.663638,0.052748,0.007125,-0.147447,touchdown
0.663544,0.051399,0.006942,-0.147447,touchdown
0.663452,0.050050,0.006760,-0.147447,touchdown
0.663363,0.048700,0.006577,-0.147447,touchdown
0.663277,0.047351,0.006395,-0.147447,touchdown
0.663193,0.046000,0.006212,-0.147447,touchdown
0.663111,0.044650,0.006029,-0.147447,touchdown
0.663032,0.043300,0.005847,-0.147447,touchdown
0.662955,0.041949,0.005664,-0.147447,touchdown
0.662881,0.040598,0.005482,-0.147447,touchdown
0.662809,0.039246,0.005299,-0.147447,touchdown
0.662739,0.037895,0.005116,-0.147447,touchdown
0.662672,0.036543,0.004934,-0.147447,touchdown
0.662608,0.035191,0.004751,-0.147447,touchdown
0.662545,0.033839,0.004568,-0.147447,touchdown
0.662486,0.032486,0.004385,-0.147447,touchdown
0.662428,0.031134,0.004203,-0.147447,touchdown
0.662373,0.029781,0.004020,-0.147447,touchdown
0.662321,0.028428,0.003837,-0.147447,touchdown
0.662271,0.027074,0.003654,-0.147447,touchdown
0.662223,0.025721,0.003472,-0.147447,touchdown
0.662178,0.024367,0.003289,-0.147447,touchdown
0.662135,0.023013,0.003106,-0.147447,touchdown
0.662095,0.021659,0.002923,-0.147447,touchdown
0.662057,0.020305,0.002741,-0.147447,touchdown
0.662022,0.018951,0.002558,-0.147447,touchdown
0.661989,0.017596,0.002375,-0.147447,touchdown
0.661958,0.016242,0.002192,-0.147447,touchdown
0.661930,0.014887,0.002009,-0.147447,touchdown
0.661904,0.013532,0.001826,-0.147447,touchdown
0.661881,0.012177,0.001643,-0.147447,touchdown
0.661860,0.010821,0.001460,-0.147447,touchdown
0.661842,0.009466,0.001277,-0.147447,touchdown
0.661826,0.008110,0.001095,-0.147447,touchdown
0.661813,0.006755,0.000912,-0.147447,touchdown
0.661802,0.005399,0.000729,-0.147447,touchdown
0.661793,0.004043,0.000546,-0.147447,touchdown
0.661787,0.002687,0.000363,-0.147447,touchdown
0.661784,0.001331,0.000180,-0.147447,touchdown
0.661782,-0.000025,-0.000003,-0.147447,touchdown
0.661784,-0.001382,-0.000186,-0.147447,touchdown
0.661787,-0.002738,-0.000370,-0.147447,touchdown
0.661794,-0.004095,-0.000553,-0.147447,touchdown
0.661802,-0.005451,-0.000736,-0.147447,touchdown
0.661813,-0.006808,-0.000919,-0.147447,touchdown
0.661827,-0.008165,-0.001102,-0.147447,touchdown
