theta,beta,x,y,phase
1.263763,-7.305566,-0.020293,-0.149343,touchdown
1.264277,-7.306572,-0.020358,-0.149343,touchdown
1.264792,-7.307576,-0.020424,-0.149343,touchdown
1.265310,-7.308579,-0.020489,-0.149343,touchdown
1.265829,-7.309581,-0.020555,-0.149343,touchdown
1.266350,-7.310582,-0.020620,-0.149343,touchdown
1.266873,-7.311581,-0.020686,-0.149343,touchdown
1.267397,-7.312579,-0.020752,-0.149343,touchdown
1.267923,-7.313576,-0.020818,-0.149343,touchdown
1.268451,-7.314571,-0.020884,-0.149343,touchdown
1.268981,-7.315565,-0.020950,-0.149343,touchdown
1.269513,-7.316558,-0.021016,-0.149343,touchdown
1.270046,-7.317550,-0.021082,-0.149343,touchdown
1.270581,-7.318540,-0.021149,-0.149343,touchdown
1.271118,-7.319528,-0.021215,-0.149343,touchdown
1.271657,-7.320516,-0.021282,-0.149343,touchdown
1.272197,-7.321502,-0.021348,-0.149343,touchdown
1.272740,-7.322487,-0.021415,-0.149343,touchdown
1.273284,-7.323470,-0.021482,-0.149343,touchdown
1.273830,-7.324452,-0.021549,-0.149343,touchdown
1.274377,-7.325433,-0.021616,-0.149343,touchdown
1.274927,-7.326412,-0.021683,-0.149343,touchdown
1.275478,-7.327390,-0.021750,-0.149343,touchdown
1.276031,-7.328367,-0.021818,-0.149343,touchdown
1.276586,-7.329342,-0.021885,-0.149343,touchdown
1.277143,-7.330316,-0.021953,-0.149342,touchdown
1.277702,-7.331288,-0.022020,-0.149342,touchdown
1.278262,-7.332260,-0.022088,-0.149342,touchdown
1.278824,-7.333229,-0.022156,-0.149342,touchdown
1.279389,-7.334198,-0.022224,-0.149342,touchdown
1.279954,-7.335165,-0.022292,-0.149342,touchdown
1.280522,-7.336130,-0.022360,-0.149342,touchdown
1.281092,-7.337095,-0.022428,-0.149342,touchdown
1.281663,-7.338058,-0.022497,-0.149342,touchdown
1.282237,-7.339019,-0.022565,-0.149342,touchdown
1.282812,-7.339979,-0.022633,-0.149342,touchdown
1.283389,-7.340938,-0.022702,-0.149342,touchdown
1.283968,-7.341895,-0.022771,-0.149342,touchdown
1.284548,-7.342851,-0.022840,-0.149342,touchdown
1.285131,-7.343806,-0.022909,-0.149342,touchdown
1.285715,-7.344759,-0.022978,-0.149342,touchdown
1.286302,-7.345711,-0.023047,-0.149342,touchdown
1.286890,-7.346661,-0.023116,-0.149342,touchdown
1.287480,-7.347610,-0.023185,-0.149342,touchdown
1.288072,-7.348557,-0.023255,-0.149342,touchdown
1.288666,-7.349503,-0.023325,-0.149342,touchdown
1.289262,-7.350448,-0.023394,-0.149342,touchdown
1.289859,-7.351391,-0.023464,-0.149342,touchdown
1.290459,-7.352333,-0.023534,-0.149342,touchdown
1.291060,-7.353274,-0.023604,-0.149342,touchdown
1.291664,-7.354213,-0.023674,-0.149342,touchdown
1.292269,-7.355150,-0.023744,-0.149342,touchdown
1.292876,-7.356086,-0.023815,-0.149342,touchdown
1.293485,-7.357021,-0.023885,-0.149342,touchdown
1.294096,-7.357954,-0.023956,-0.149342,touchdown
1.294709,-7.358886,-0.024026,-0.149342,touchdown
1.295323,-7.359816,-0.024097,-0.149342,touchdown
1.295940,-7.360745,-0.024168,-0.149342,touchdown
1.296559,-7.361672,-0.024239,-0.149342,touchdown
1.297179,-7.362598,-0.024310,-0.149342,touchdown
1.297802,-7.363523,-0.024381,-0.149342,touchdown
1.298426,-7.364446,-0.024453,-0.149342,touchdown
1.299053,-7.365367,-0.024524,-0.149342,touchdown
1.299681,-7.366287,-0.024596,-0.149342,touchdown
1.300311,-7.367206,-0.024667,-0.149342,touchdown
1.300943,-7.368123,-0.024739,-0.149342,touchdown
1.301578,-7.369039,-0.024811,-0.149342,touchdown
1.302214,-7.369953,-0.024883,-0.149342,touchdown
1.302852,-7.370866,-0.024955,-0.149342,touchdown
1.303492,-7.371777,-0.025027,-0.149342,touchdown
1.304134,-7.372686,-0.025100,-0.149342,touchdown
1.304778,-7.373595,-0.025172,-0.149342,touchdown
1.305424,-7.374501,-0.025245,-0.149342,touchdown
1.306072,-7.375407,-0.025318,-0.149342,touchdown
1.306721,-7.376310,-0.025390,-0.149342,touchdown
1.307373,-7.377213,-0.025463,-0.149342,touchdown
1.308027,-7.378113,-0.025536,-0.149342,touchdown
1.308683,-7.379013,-0.025610,-0.149342,touchdown
1.310850,-7.390673,-0.134867,0.068731,swing
