theta,beta,x,y,phase
0.712244,0.267839,0.028530,-0.147942,touchdown
0.712047,0.267190,0.028492,-0.147942,touchdown
0.711851,0.266541,0.028454,-0.147942,touchdown
0.711655,0.265892,0.028416,-0.147942,touchdown
0.711459,0.265243,0.028378,-0.147942,touchdown
0.711263,0.264594,0.028340,-0.147942,touchdown
0.711068,0.263945,0.028303,-0.147942,touchdown
0.710873,0.263296,0.028265,-0.147942,touchdown
0.710679,0.262646,0.028227,-0.147942,touchdown
0.710485,0.261997,0.028189,-0.147942,touchdown
0.710291,0.261347,0.028151,-0.147942,touchdown
0.710097,0.260697,0.028114,-0.147942,touchdown
0.709904,0.260047,0.028076,-0.147942,touchdown
0.709711,0.259397,0.028038,-0.147942,touchdown
0.709518,0.258747,0.028000,-0.147942,touchdown
0.709326,0.258096,0.027963,-0.147942,touchdown
0.709134,0.257446,0.027925,-0.147942,touchdown
0.708942,0.256795,0.027888,-0.147942,touchdown
0.708751,0.256145,0.027850,-0.147942,touchdown
0.708560,0.255494,0.027813,-0.147942,touchdown
0.708369,0.254843,0.027775,-0.147942,touchdown
0.708179,0.254192,0.027738,-0.147942,touchdown
0.707988,0.253541,0.027700,-0.147942,touchdown
0.707798,0.252889,0.027663,-0.147942,touchdown
0.707609,0.252238,0.027626,-0.147942,touchdown
0.707420,0.251586,0.027588,-0.147942,touchdown
0.707231,0.250935,0.027551,-0.147942,touchdown
0.707042,0.250283,0.027514,-0.147942,touchdown
0.706854,0.249631,0.027477,-0.147942,touchdown
0.706666,0.248979,0.027439,-0.147942,touchdown
0.706478,0.248327,0.027402,-0.147942,touchdown
0.706291,0.247674,0.027365,-0.147942,touchdown
0.706103,0.247022,0.027328,-0.147942,touchdown
0.705917,0.246370,0.027291,-0.147942,touchdown
0.705730,0.245717,0.027254,-0.147942,touchdown
0.705544,0.245064,0.027217,-0.147942,touchdown
0.705358,0.244411,0.027180,-0.147942,touchdown
0.705172,0.243758,0.027143,-0.147942,touchdown
0.704987,0.243105,0.027106,-0.147942,touchdown
0.704802,0.242452,0.027069,-0.147942,touchdown
0.704617,0.241799,0.027032,-0.147942,touchdown
0.704433,0.241145,0.026996,-0.147942,touchdown
0.704249,0.240492,0.026959,-0.147942,touchdown
0.704065,0.239838,0.026922,-0.147942,touchdown
0.703882,0.239184,0.026885,-0.147942,touchdown
0.703698,0.238530,0.026849,-0.147942,touchdown
0.703515,0.237876,0.026812,-0.147942,touchdown
0.703333,0.237222,0.026775,-0.147942,touchdown
0.703151,0.236568,0.026739,-0.147942,touchdown
0.702968,0.235914,0.026702,-0.147942,touchdown
0.702787,0.235259,0.026666,-0.147942,touchdown
0.702605,0.234605,0.026629,-0.147942,touchdown
0.702424,0.233950,0.026593,-0.147942,touchdown
0.702243,0.233295,0.026556,-0.147942,touchdown
0.702063,0.232640,0.026520,-0.147942,touchdown
0.701883,0.231985,0.026483,-0.147942,touchdown
0.701703,0.231330,0.026447,-0.147942,touchdown
0.701523,0.230675,0.026411,-0.147942,touchdown
0.701344,0.230020,0.026374,-0.147943,touchdown
0.701165,0.229364,0.026338,-0.147943,touchdown
0.700986,0.228709,0.026302,-0.147943,touchdown
0.700807,0.228053,0.026266,-0.147943,touchdown
0.700629,0.227397,0.026229,-0.147943,touchdown
0.700451,0.226741,0.026193,-0.147943,touchdown
0.700274,0.226085,0.026157,-0.147943,touchdown
0.700096,0.225429,0.026121,-0.147943,touchdown
0.699919,0.224773,0.026085,-0.147943,touchdown
0.699743,0.224117,0.026049,-0.147943,touchdown
0.699566,0.223460,0.026013,-0.147943,touchdown
0.699390,0.222804,0.025977,-0.147943,touchdown
0.699214,0.222147,0.025941,-0.147943,touchdown
0.699039,0.221490,0.025905,-0.147943,touchdown
0.698864,0.220833,0.025869,-0.147943,touchdown
0.698689,0.220176,0.025833,-0.147943,touchdown
0.698514,0.219519,0.025797,-0.147943,touchdown
0.698339,0.218862,0.025762,-0.147943,touchdown
0.698165,0.218205,0.025726,-0.147943,touchdown
0.697992,0.217547,0.025690,-0.147943,touchdown
0.697818,0.216890,0.025654,-0.147943,touchdown
0.697645,0.216232,0.025619,-0.147943,touchdown
0.697472,0.215575,0.025583,-0.147943,touchdown
0.697299,0.214917,0.025547,-0.147943,touchdown
0.697127,0.214259,0.025512,-0.147943,touchdown
0.696955,0.213601,0.025476,-0.147943,touchdown
0.696783,0.212943,0.025441,-0.147943,touchdown
0.696611,0.212284,0.025405,-0.147943,touchdown
0.696440,0.211626,0.025369,-0.147943,touchdown
0.696269,0.210968,0.025334,-0.147943,touchdown
0.696098,0.210309,0.025299,-0.147943,touchdown
0.695928,0.209650,0.025263,-0.147943,touchdown
0.695758,0.208992,0.025228,-0.147943,touchdown
0.695588,0.208333,0.025192,-0.147943,touchdown
0.695418,0.207674,0.025157,-0.147943,touchdown
0.695249,0.207015,0.025122,-0.147943,touchdown
0.695080,0.206355,0.025086,-0.147943,touchdown
0.694912,0.205696,0.025051,-0.147943,touchdown
0.694743,0.205037,0.025016,-0.147943,touchdown
0.694575,0.204377,0.024981,-0.147943,touchdown
0.694407,0.203718,0.024946,-0.147943,touchdown
0.694239,0.203058,0.024910,-0.147943,touchdown
0.694072,0.202398,0.024875,-0.147943,touchdown
0.693905,0.201738,0.024840,-0.147943,touchdown
0.693738,0.201078,0.024805,-0.147943,touchdown
0.693572,0.200418,0.024770,-0.147943,touchdown
0.693406,0.199758,0.024735,-0.147943,touchdown
0.693240,0.199098,0.024700,-0.147943,touchdown
0.693074,0.198438,0.024665,-0.147943,touchdown
0.692909,0.197777,0.024630,-0.147943,touchdown
0.692744,0.197117,0.024595,-0.147943,touchdown
0.692579,0.196456,0.024561,-0.147943,touchdown
0.692414,0.195795,0.024526,-0.147943,touchdown
0.692250,0.195134,0.024491,-0.147943,touchdown
0.692086,0.194473,0.024456,-0.147943,touchdown
0.691923,0.193812,0.024421,-0.147943,touchdown
0.691759,0.193151,0.024387,-0.147943,touchdown
0.691596,0.192490,0.024352,-0.147943,touchdown
0.691433,0.191828,0.024317,-0.147943,touchdown
0.691271,0.191167,0.024282,-0.147943,touchdown
0.691108,0.190505,0.024248,-0.147943,touchdown
0.690946,0.189844,0.024213,-0.147943,touchdown
0.690784,0.189182,0.024179,-0.147943,touchdown
0.690623,0.188520,0.024144,-0.147943,touchdown
0.690462,0.187858,0.024110,-0.147943,touchdown
0.690301,0.187196,0.024075,-0.147943,touchdown
0.690140,0.186534,0.024041,-0.147943,touchdown
0.689980,0.185872,0.024006,-0.147943,touchdown
0.689819,0.185210,0.023972,-0.147943,touchdown
0.689660,0.184547,0.023937,-0.147943,touchdown
0.689500,0.183885,0.023903,-0.147943,touchdown
0.689341,0.183222,0.023869,-0.147943,touchdown
0.689182,0.182559,0.023834,-0.147943,touchdown
0.689023,0.181897,0.023800,-0.147943,touchdown
0.688864,0.181234,0.023766,-0.147943,touchdown
0.688706,0.180571,0.023731,-0.147943,touchdown
0.688548,0.179908,0.023697,-0.147944,touchdown
0.688390,0.179245,0.023663,-0.147944,touchdown
0.688233,0.178581,0.023629,-0.147944,touchdown
0.688076,0.177918,0.023595,-0.147944,touchdown
0.687919,0.177255,0.023561,-0.147944,touchdown
0.687762,0.176591,0.023527,-0.147944,touchdown
0.687606,0.175928,0.023493,-0.147944,touchdown
0.687450,0.175264,0.023458,-0.147944,touchdown
0.687294,0.174600,0.023424,-0.147944,touchdown
0.687138,0.173936,0.023390,-0.147944,touchdown
0.686983,0.173272,0.023357,-0.147944,touchdown
0.686828,0.172608,0.023323,-0.147944,touchdown
0.686673,0.171944,0.023289,-0.147944,touchdown
0.686519,0.171280,0.023255,-0.147944,touchdown
0.686364,0.170616,0.023221,-0.147944,touchdown
0.686210,0.169951,0.023187,-0.147944,touchdown
0.686057,0.169287,0.023150,-0.147944,touchdown
0.685906,0.168634,0.023059,-0.147944,touchdown
0.685756,0.167982,0.022969,-0.147944,touchdown
0.685607,0.167330,0.022878,-0.147944,touchdown
0.685458,0.166677,0.022787,-0.147944,touchdown
0.685310,0.166024,0.022696,-0.147944,touchdown
0.685162,0.165371,0.022605,-0.147944,touchdown
0.685015,0.164718,0.022514,-0.147944,touchdown
0.684869,0.164065,0.022423,-0.147944,touchdown
0.684723,0.163411,0.022332,-0.147944,touchdown
0.684578,0.162758,0.022241,-0.147944,touchdown
0.684433,0.162104,0.022150,-0.147944,touchdown
0.684289,0.161450,0.022059,-0.147944,touchdown
0.684145,0.160796,0.021969,-0.147944,touchdown
0.684002,0.160142,0.021878,-0.147944,touchdown
0.683860,0.159488,0.021787,-0.147944,touchdown
0.683718,0.158833,0.021696,-0.147944,touchdown
0.683577,0.158178,0.021605,-0.147944,touchdown
0.683436,0.157524,0.021514,-0.147944,touchdown
0.683296,0.156869,0.021423,-0.147944,touchdown
0.683156,0.156214,0.021332,-0.147944,touchdown
0.683017,0.155558,0.021241,-0.147944,touchdown
0.682879,0.154903,0.021150,-0.147944,touchdown
0.682741,0.154247,0.021059,-0.147944,touchdown
0.682604,0.153592,0.020968,-0.147944,touchdown
0.682467,0.152936,0.020877,-0.147944,touchdown
0.682331,0.152280,0.020786,-0.147944,touchdown
0.682195,0.151624,0.020695,-0.147944,touchdown
0.682060,0.150968,0.020604,-0.147944,touchdown
0.681926,0.150311,0.020513,-0.147944,touchdown
0.681792,0.149655,0.020423,-0.147944,touchdown
0.681659,0.148998,0.020332,-0.147944,touchdown
0.681526,0.148341,0.020241,-0.147944,touchdown
0.681394,0.147684,0.020150,-0.147944,touchdown
0.681262,0.147027,0.020059,-0.147944,touchdown
0.681131,0.146370,0.019968,-0.147944,touchdown
0.681001,0.145712,0.019877,-0.147944,touchdown
0.680871,0.145055,0.019786,-0.147944,touchdown
0.680742,0.144397,0.019695,-0.147944,touchdown
0.680613,0.143739,0.019604,-0.147944,touchdown
0.680485,0.143081,0.019513,-0.147944,touchdown
0.680358,0.142423,0.019422,-0.147944,touchdown
0.680231,0.141765,0.019331,-0.147944,touchdown
0.680105,0.141107,0.019240,-0.147944,touchdown
0.679979,0.140448,0.019149,-0.147944,touchdown
0.679854,0.139790,0.019058,-0.147944,touchdown
0.679729,0.139131,0.018967,-0.147944,touchdown
0.679605,0.138472,0.018876,-0.147944,touchdown
0.679482,0.137813,0.018785,-0.147944,touchdown
0.679359,0.137154,0.018694,-0.147944,touchdown
0.679237,0.136494,0.018603,-0.147944,touchdown
0.679115,0.135835,0.018512,-0.147944,touchdown
0.678994,0.135175,0.018421,-0.147944,touchdown
0.678873,0.134516,0.018330,-0.147944,touchdown
0.678754,0.133856,0.018239,-0.147944,touchdown
0.678634,0.133196,0.018148,-0.147944,touchdown
0.678515,0.132536,0.018057,-0.147944,touchdown
0.678397,0.131875,0.017966,-0.147944,touchdown
0.678280,0.131215,0.017875,-0.147944,touchdown
0.678163,0.130555,0.017784,-0.147944,touchdown
0.678046,0.129894,0.017693,-0.147944,touchdown
0.677930,0.129233,0.017602,-0.147944,touchdown
0.677815,0.128572,0.017511,-0.147944,touchdown
0.677700,0.127911,0.017420,-0.147944,touchdown
0.677586,0.127250,0.017329,-0.147944,touchdown
0.677473,0.126589,0.017238,-0.147944,touchdown
0.677360,0.125928,0.017147,-0.147944,touchdown
0.677248,0.125266,0.017056,-0.147944,touchdown
0.677136,0.124604,0.016965,-0.147944,touchdown
0.677025,0.123943,0.016874,-0.147944,touchdown
0.676914,0.123281,0.016783,-0.147944,touchdown
0.676804,0.122619,0.016692,-0.147944,touchdown
0.676695,0.121957,0.016601,-0.147944,touchdown
0.676586,0.121294,0.016510,-0.147944,touchdown
0.676478,0.120632,0.016419,-0.147944,touchdown
0.676370,0.119969,0.016328,-0.147944,touchdown
0.676263,0.119307,0.016237,-0.147944,touchdown
0.676156,0.118644,0.016146,-0.147944,touchdown
0.676050,0.117981,0.016054,-0.147944,touchdown
0.675945,0.117318,0.015963,-0.147944,touchdown
0.675840,0.116655,0.015872,-0.147944,touchdown
0.675736,0.115992,0.015781,-0.147944,touchdown
0.675633,0.115328,0.015690,-0.147945,touchdown
0.675530,0.114665,0.015599,-0.147945,touchdown
0.675427,0.114001,0.015508,-0.147945,touchdown
0.675326,0.113338,0.015417,-0.147945,touchdown
0.675224,0.112674,0.015326,-0.147945,touchdown
0.675124,0.112010,0.015235,-0.147945,touchdown
0.675024,0.111346,0.015144,-0.147945,touchdown
0.674924,0.110682,0.015053,-0.147945,touchdown
0.674826,0.110017,0.014962,-0.147945,touchdown
0.674727,0.109353,0.014871,-0.147945,touchdown
0.674630,0.108689,0.014780,-0.147945,touchdown
0.674533,0.108024,0.014688,-0.147945,touchdown
0.674436,0.107359,0.014597,-0.147945,touchdown
0.674340,0.106694,0.014506,-0.147945,touchdown
0.674245,0.106029,0.014415,-0.147945,touchdown
0.674150,0.105364,0.014324,-0.147945,touchdown
0.674056,0.104699,0.014233,-0.147945,touchdown
0.673962,0.104034,0.014142,-0.147945,touchdown
0.673869,0.103369,0.014051,-0.147945,touchdown
0.673777,0.102703,0.013960,-0.147945,touchdown
0.673685,0.102037,0.013869,-0.147945,touchdown
0.673594,0.101372,0.013777,-0.147945,touchdown
0.673504,0.100706,0.013686,-0.147945,touchdown
0.673414,0.100040,0.013595,-0.147945,touchdown
0.673324,0.099374,0.013504,-0.147945,touchdown
0.673235,0.098708,0.013413,-0.147945,touchdown
0.673147,0.098042,0.013322,-0.147945,touchdown
0.673060,0.097375,0.013231,-0.147945,touchdown
0.672973,0.096709,0.013140,-0.147945,touchdown
0.672886,0.096042,0.013049,-0.147945,touchdown
0.672800,0.095376,0.012957,-0.147945,touchdown
0.672715,0.094709,0.012866,-0.147945,touchdown
0.672630,0.094042,0.012775,-0.147945,touchdown
0.672546,0.093375,0.012684,-0.147945,touchdown
0.672463,0.092708,0.012593,-0.147945,touchdown
0.672380,0.092041,0.012502,-0.147945,touchdown
0.672298,0.091373,0.012411,-0.147945,touchdown
0.672216,0.090706,0.012319,-0.147945,touchdown
0.672135,0.090039,0.012228,-0.147945,touchdown
0.672054,0.089371,0.012137,-0.147945,touchdown
0.671975,0.088703,0.012046,-0.147945,touchdown
0.671895,0.088036,0.011955,-0.147945,touchdown
0.671816,0.087368,0.011864,-0.147945,touchdown
0.671738,0.086700,0.011773,-0.147945,touchdown
0.671661,0.086032,0.011681,-0.147945,touchdown
0.671584,0.085364,0.011590,-0.147945,touchdown
0.671508,0.084695,0.011499,-0.147945,touchdown
0.671432,0.084027,0.011408,-0.147945,touchdown
0.671357,0.083359,0.011317,-0.147945,touchdown
0.671282,0.082690,0.011226,-0.147945,touchdown
0.671208,0.082021,0.011134,-0.147945,touchdown
0.671135,0.081353,0.011043,-0.147945,touchdown
0.671062,0.080684,0.010952,-0.147945,touchdown
0.670990,0.080015,0.010861,-0.147945,touchdown
0.670918,0.079346,0.010770,-0.147945,touchdown
0.670847,0.078677,0.010678,-0.147945,touchdown
0.670777,0.078008,0.010587,-0.147945,touchdown
0.670707,0.077339,0.010496,-0.147945,touchdown
0.670638,0.076669,0.010405,-0.147945,touchdown
0.670570,0.076000,0.010314,-0.147945,touchdown
0.670502,0.075330,0.010222,-0.147945,touchdown
0.670434,0.074661,0.010131,-0.147945,touchdown
0.670367,0.073991,0.010040,-0.147945,touchdown
0.670301,0.073321,0.009949,-0.147945,touchdown
0.670236,0.072651,0.009858,-0.147945,touchdown
0.670171,0.071981,0.009766,-0.147945,touchdown
0.670106,0.071311,0.009675,-0.147945,touchdown
0.670042,0.070641,0.009584,-0.147945,touchdown
0.669979,0.069971,0.009493,-0.147945,touchdown
0.669917,0.069301,0.009402,-0.147945,touchdown
0.669855,0.068630,0.009310,-0.147945,touchdown
0.669793,0.067960,0.009219,-0.147945,touchdown
0.669732,0.067290,0.009128,-0.147945,touchdown
0.669672,0.066619,0.009037,-0.147945,touchdown
0.669613,0.065948,0.008945,-0.147945,touchdown
0.669554,0.065277,0.008854,-0.147945,touchdown
0.669495,0.064607,0.008763,-0.147945,touchdown
0.669437,0.063936,0.008672,-0.147945,touchdown
0.669380,0.063265,0.008580,-0.147945,touchdown
0.669324,0.062594,0.008489,-0.147945,touchdown
0.669268,0.061923,0.008398,-0.147945,touchdown
0.669212,0.061251,0.008307,-0.147945,touchdown
0.669158,0.060580,0.008215,-0.147945,touchdown
0.669103,0.059909,0.008124,-0.147945,touchdown
0.669050,0.059237,0.008033,-0.147945,touchdown
0.668997,0.058566,0.007942,-0.147945,touchdown
0.668944,0.057894,0.007850,-0.147945,touchdown
0.668893,0.057222,0.007759,-0.147945,touchdown
0.668841,0.056551,0.007668,-0.147945,touchdown
0.668791,0.055879,0.007576,-0.147945,touchdown
0.668741,0.055207,0.007485,-0.147945,touchdown
0.668691,0.054535,0.007394,-0.147945,touchdown
0.668643,0.053863,0.007303,-0.147945,touchdown
0.668595,0.053191,0.007211,-0.147945,touchdown
0.668547,0.052519,0.007120,-0.147945,touchdown
0.668500,0.051846,0.007029,-0.147945,touchdown
0.668454,0.051174,0.006937,-0.147945,touchdown
0.668408,0.050502,0.006846,-0.147945,touchdown
0.668363,0.049829,0.006755,-0.147945,touchdown
0.668318,0.049157,0.006663,-0.147945,touchdown
0.668274,0.048484,0.006572,-0.147945,touchdown
0.668231,0.047812,0.006481,-0.147945,touchdown
0.668188,0.047139,0.006389,-0.147945,touchdown
0.668146,0.046466,0.006298,-0.147945,touchdown
0.668104,0.045793,0.006207,-0.147945,touchdown
0.668064,0.045120,0.006116,-0.147945,touchdown
0.668023,0.044448,0.006024,-0.147945,touchdown
0.667983,0.043775,0.005933,-0.147945,touchdown
0.667944,0.043101,0.005842,-0.147945,touchdown
0.667906,0.042428,0.005750,-0.147945,touchdown
0.667868,0.041755,0.005659,-0.147945,touchdown
0.667831,0.041082,0.005567,-0.147945,touchdown
0.667794,0.040409,0.005476,-0.147945,touchdown
0.667758,0.039735,0.005385,-0.147945,touchdown
0.667722,0.039062,0.005293,-0.147945,touchdown
0.667687,0.038388,0.005202,-0.147945,touchdown
0.667653,0.037715,0.005111,-0.147945,touchdown
0.667619,0.037041,0.005019,-0.147945,touchdown
0.667586,0.036367,0.004928,-0.147945,touchdown
0.667554,0.035694,0.004837,-0.147945,touchdown
0.667522,0.035020,0.004745,-0.147945,touchdown
0.667491,0.034346,0.004654,-0.147945,touchdown
0.667460,0.033672,0.004562,-0.147945,touchdown
0.667430,0.032998,0.004471,-0.147945,touchdown
0.667401,0.032324,0.004380,-0.147945,touchdown
0.667372,0.031650,0.004288,-0.147945,touchdown
0.667344,0.030976,0.004197,-0.147945,touchdown
0.667316,0.030302,0.004106,-0.147945,touchdown
0.667289,0.029628,0.004014,-0.147945,touchdown
0.667263,0.028954,0.003923,-0.147945,touchdown
0.667237,0.028279,0.003831,-0.147945,touchdown
0.667212,0.027605,0.003740,-0.147945,touchdown
0.667187,0.026931,0.003649,-0.147945,touchdown
0.667163,0.026256,0.003557,-0.147945,touchdown
0.667140,0.025582,0.003466,-0.147945,touchdown
0.667117,0.024907,0.003374,-0.147945,touchdown
0.667095,0.024233,0.003283,-0.147945,touchdown
0.667073,0.023558,0.003191,-0.147945,touchdown
0.667052,0.022883,0.003100,-0.147945,touchdown
0.667032,0.022209,0.003009,-0.147945,touchdown
0.667012,0.021534,0.002917,-0.147945,touchdown
0.666993,0.020859,0.002826,-0.147945,touchdown
0.666975,0.020184,0.002734,-0.147945,touchdown
0.666957,0.019509,0.002643,-0.147945,touchdown
0.666939,0.018834,0.002551,-0.147945,touchdown
0.666923,0.018159,0.002460,-0.147945,touchdown
0.666907,0.017484,0.002368,-0.147945,touchdown
0.666891,0.016809,0.002277,-0.147945,touchdown
0.666876,0.016134,0.002186,-0.147945,touchdown
0.666862,0.015459,0.002094,-0.147945,touchdown
0.666848,0.014784,0.002003,-0.147945,touchdown
0.666835,0.014109,0.001911,-0.147945,touchdown
0.666823,0.013434,0.001820,-0.147945,touchdown
0.666811,0.012758,0.001728,-0.147945,touchdown
0.666800,0.012083,0.001637,-0.147945,touchdown
0.666789,0.011408,0.001545,-0.147945,touchdown
0.666779,0.010732,0.001454,-0.147945,touchdown
0.666770,0.010057,0.001362,-0.147945,touchdown
0.666761,0.009382,0.001271,-0.147945,touchdown
0.666753,0.008706,0.001179,-0.147945,touchdown
0.666745,0.008031,0.001088,-0.147945,touchdown
0.666739,0.007355,0.000996,-0.147945,touchdown
0.666732,0.006679,0.000905,-0.147945,touchdown
0.666726,0.006004,0.000813,-0.147945,touchdown
0.666721,0.005328,0.000722,-0.147945,touchdown
0.666717,0.004652,0.000630,-0.147945,touchdown
0.666713,0.003977,0.000539,-0.147945,touchdown
0.666710,0.003301,0.000447,-0.147945,touchdown
0.666707,0.002625,0.000356,-0.147945,touchdown
0.666705,0.001950,0.000264,-0.147945,touchdown
0.666703,0.001274,0.000173,-0.147945,touchdown
0.666703,0.000598,0.000081,-0.147945,touchdown
0.666702,-0.000078,-0.000011,-0.147945,touchdown
0.666703,-0.000754,-0.000102,-0.147945,touchdown
0.666704,-0.001430,-0.000194,-0.147945,touchdown
0.666705,-0.002106,-0.000285,-0.147945,touchdown
0.666708,-0.002782,-0.000377,-0.147945,touchdown
0.666710,-0.003458,-0.000468,-0.147945,touchdown
0.666714,-0.004134,-0.000560,-0.147945,touchdown
0.666718,-0.004810,-0.000651,-0.147945,touchdown
0.666722,-0.005486,-0.000743,-0.147945,touchdown
0.666728,-0.006162,-0.000835,-0.147945,touchdown
0.666734,-0.006838,-0.000926,-0.147945,touchdown
0.666740,-0.007514,-0.001018,-0.147945,touchdown
0.666747,-0.008190,-0.001109,-0.147945,touchdown
0.666755,-0.008866,-0.001201,-0.147945,touchdown
0.666763,-0.009542,-0.001293,-0.147945,touchdown
0.666772,-0.010219,-0.001384,-0.147945,touchdown
0.666782,-0.010895,-0.001476,-0.147945,touchdown
0.666792,-0.011571,-0.001567,-0.147945,touchdown
0.666803,-0.012247,-0.001659,-0.147945,touchdown
0.666814,-0.012923,-0.001751,-0.147945,touchdown
0.666826,-0.013600,-0.001842,-0.147945,touchdown
0.666839,-0.014276,-0.001934,-0.147945,touchdown
0.666852,-0.014952,-0.002025,-0.147945,touchdown
0.666866,-0.015629,-0.002117,-0.147945,touchdown
0.666880,-0.016305,-0.002209,-0.147945,touchdown
0.666895,-0.016981,-0.002300,-0.147945,touchdown
0.666911,-0.017658,-0.002392,-0.147945,touchdown
0.666927,-0.018334,-0.002484,-0.147945,touchdown
0.666944,-0.019010,-0.002575,-0.147945,touchdown
0.666961,-0.019687,-0.002667,-0.147945,touchdown
0.666979,-0.020363,-0.002758,-0.147945,touchdown
0.666998,-0.021039,-0.002850,-0.147945,touchdown
0.667017,-0.021716,-0.002942,-0.147945,touchdown
0.667037,-0.022392,-0.003033,-0.147945,touchdown
