theta,beta,x,y,phase
1.293403,-1.127212,-0.131930,0.072387,swing
1.292844,-1.127796,-0.131838,0.072496,swing
1.292279,-1.128384,-0.131745,0.072606,swing
1.291706,-1.128977,-0.131650,0.072717,swing
1.291127,-1.129575,-0.131555,0.072829,swing
1.290542,-1.130177,-0.131459,0.072942,swing
1.289950,-1.130783,-0.131362,0.073055,swing
1.289351,-1.131393,-0.131263,0.073169,swing
1.288746,-1.132008,-0.131164,0.073285,swing
1.288134,-1.132627,-0.131064,0.073401,swing
1.287516,-1.133249,-0.130963,0.073517,swing
1.286892,-1.133876,-0.130861,0.073635,swing
1.286261,-1.134506,-0.130758,0.073753,swing
1.285624,-1.135140,-0.130654,0.073872,swing
1.284981,-1.135778,-0.130549,0.073992,swing
1.284331,-1.136419,-0.130443,0.074112,swing
1.283675,-1.137064,-0.130336,0.074233,swing
1.283013,-1.137712,-0.130228,0.074355,swing
1.282345,-1.138364,-0.130119,0.074478,swing
1.281670,-1.139019,-0.130010,0.074601,swing
1.280989,-1.139678,-0.129899,0.074725,swing
1.280302,-1.140340,-0.129788,0.074849,swing
1.279609,-1.141005,-0.129675,0.074974,swing
1.278910,-1.141673,-0.129562,0.075100,swing
1.278205,-1.142344,-0.129448,0.075226,swing
1.277494,-1.143019,-0.129333,0.075353,swing
1.276776,-1.143696,-0.129217,0.075481,swing
1.276053,-1.144376,-0.129100,0.075609,swing
1.275323,-1.145060,-0.128982,0.075738,swing
1.274587,-1.145746,-0.128863,0.075867,swing
1.273846,-1.146435,-0.128744,0.075997,swing
1.273098,-1.147127,-0.128623,0.076127,swing
1.272344,-1.147822,-0.128502,0.076258,swing
1.271585,-1.148520,-0.128380,0.076389,swing
1.270819,-1.149220,-0.128257,0.076521,swing
1.270047,-1.149923,-0.128133,0.076654,swing
1.269269,-1.150629,-0.128008,0.076787,swing
1.268485,-1.151337,-0.127882,0.076920,swing
1.267696,-1.152048,-0.127755,0.077054,swing
1.266900,-1.152762,-0.127628,0.077189,swing
1.266098,-1.153478,-0.127500,0.077324,swing
1.265290,-1.154196,-0.127370,0.077460,swing
1.264476,-1.154918,-0.127240,0.077596,swing
1.263656,-1.155642,-0.127109,0.077732,swing
1.262830,-1.156368,-0.126977,0.077869,swing
1.261999,-1.157097,-0.126844,0.078007,swing
1.261161,-1.157828,-0.126710,0.078144,swing
1.260317,-1.158562,-0.126576,0.078283,swing
1.259467,-1.159298,-0.126440,0.078422,swing
1.258611,-1.160036,-0.126304,0.078561,swing
1.257749,-1.160777,-0.126167,0.078701,swing
1.256881,-1.161520,-0.126028,0.078841,swing
1.256006,-1.162266,-0.125889,0.078981,swing
1.255126,-1.163014,-0.125749,0.079122,swing
1.254240,-1.163764,-0.125609,0.079264,swing
1.253348,-1.164517,-0.125467,0.079406,swing
1.252449,-1.165272,-0.125324,0.079548,swing
1.251545,-1.166030,-0.125181,0.079690,swing
1.250634,-1.166789,-0.125036,0.079834,swing
1.249718,-1.167551,-0.124891,0.079977,swing
1.248795,-1.168316,-0.124745,0.080121,swing
1.247866,-1.169082,-0.124597,0.080265,swing
1.246931,-1.169851,-0.124449,0.080410,swing
1.245990,-1.170622,-0.124300,0.080555,swing
1.245042,-1.171396,-0.124150,0.080701,swing
1.244089,-1.172171,-0.124000,0.080847,swing
1.243129,-1.172949,-0.123848,0.080993,swing
1.242163,-1.173730,-0.123695,0.081140,swing
1.241191,-1.174512,-0.123542,0.081287,swing
1.240213,-1.175297,-0.123387,0.081434,swing
1.239229,-1.176084,-0.123232,0.081582,swing
1.238238,-1.176873,-0.123075,0.081730,swing
1.237241,-1.177665,-0.122918,0.081879,swing
1.236238,-1.178459,-0.122760,0.082028,swing
1.235229,-1.179255,-0.122601,0.082177,swing
1.234213,-1.180053,-0.122441,0.082326,swing
1.233191,-1.180854,-0.122279,0.082477,swing
1.232163,-1.181657,-0.122117,0.082627,swing
1.231128,-1.182462,-0.121954,0.082778,swing
1.230087,-1.183270,-0.121791,0.082929,swing
1.229040,-1.184079,-0.121626,0.083080,swing
1.227987,-1.184891,-0.121460,0.083232,swing
1.226927,-1.185706,-0.121293,0.083384,swing
1.225861,-1.186522,-0.121125,0.083536,swing
1.224788,-1.187341,-0.120956,0.083689,swing
1.223709,-1.188163,-0.120787,0.083842,swing
1.222623,-1.188986,-0.120616,0.083996,swing
1.221531,-1.189812,-0.120444,0.084150,swing
1.220433,-1.190640,-0.120272,0.084304,swing
1.219328,-1.191471,-0.120098,0.084458,swing
1.218217,-1.192304,-0.119923,0.084613,swing
1.217099,-1.193139,-0.119747,0.084768,swing
1.215975,-1.193977,-0.119571,0.084924,swing
1.214844,-1.194817,-0.119393,0.085080,swing
1.213707,-1.195659,-0.119214,0.085236,swing
1.212563,-1.196504,-0.119035,0.085392,swing
1.211413,-1.197351,-0.118854,0.085549,swing
1.210256,-1.198201,-0.118672,0.085706,swing
1.209093,-1.199053,-0.118489,0.085863,swing
1.207923,-1.199907,-0.118306,0.086021,swing
1.206746,-1.200764,-0.118121,0.086179,swing
1.205563,-1.201623,-0.117935,0.086337,swing
1.204373,-1.202485,-0.117748,0.086496,swing
1.203176,-1.203349,-0.117560,0.086655,swing
1.201973,-1.204216,-0.117371,0.086814,swing
1.200763,-1.205085,-0.117181,0.086973,swing
1.199547,-1.205957,-0.116990,0.087133,swing
1.198323,-1.206832,-0.116798,0.087293,swing
1.197093,-1.207708,-0.116604,0.087454,swing
1.195857,-1.208588,-0.116410,0.087614,swing
1.194613,-1.209470,-0.116215,0.087775,swing
1.193363,-1.210354,-0.116018,0.087936,swing
1.192106,-1.211241,-0.115821,0.088098,swing
1.190842,-1.212131,-0.115622,0.088260,swing
1.189572,-1.213023,-0.115422,0.088422,swing
1.188295,-1.213918,-0.115221,0.088584,swing
1.187010,-1.214816,-0.115020,0.088747,swing
1.185719,-1.215716,-0.114816,0.088909,swing
1.184422,-1.216619,-0.114612,0.089073,swing
1.183117,-1.217525,-0.114407,0.089236,swing
1.181805,-1.218434,-0.114201,0.089400,swing
1.180487,-1.219345,-0.113993,0.089564,swing
1.179162,-1.220259,-0.113784,0.089728,swing
1.177830,-1.221175,-0.113575,0.089892,swing
1.176490,-1.222095,-0.113364,0.090057,swing
1.175144,-1.223017,-0.113152,0.090222,swing
1.173791,-1.223942,-0.112938,0.090387,swing
1.172431,-1.224870,-0.112724,0.090552,swing
1.171064,-1.225801,-0.112509,0.090718,swing
1.169691,-1.226735,-0.112292,0.090884,swing
1.168310,-1.227672,-0.112074,0.091050,swing
1.166922,-1.228611,-0.111855,0.091217,swing
1.165527,-1.229554,-0.111635,0.091383,swing
1.164125,-1.230499,-0.111413,0.091550,swing
1.162716,-1.231448,-0.111191,0.091717,swing
1.161300,-1.232399,-0.110967,0.091884,swing
1.159877,-1.233353,-0.110742,0.092052,swing
1.158447,-1.234311,-0.110516,0.092220,swing
1.157009,-1.235271,-0.110288,0.092388,swing
1.155565,-1.236235,-0.110060,0.092556,swing
1.154113,-1.237202,-0.109830,0.092724,swing
1.152655,-1.238172,-0.109599,0.092893,swing
1.151189,-1.239145,-0.109367,0.093062,swing
1.149716,-1.240121,-0.109133,0.093231,swing
1.148236,-1.241100,-0.108898,0.093400,swing
1.146749,-1.242083,-0.108662,0.093569,swing
1.145255,-1.243068,-0.108425,0.093739,swing
1.143753,-1.244057,-0.108187,0.093909,swing
1.142245,-1.245050,-0.107947,0.094078,swing
1.140729,-1.246045,-0.107706,0.094249,swing
1.139206,-1.247044,-0.107464,0.094419,swing
1.137675,-1.248047,-0.107220,0.094589,swing
1.136138,-1.249052,-0.106975,0.094760,swing
1.134593,-1.250061,-0.106729,0.094931,swing
1.133041,-1.251074,-0.106482,0.095102,swing
1.131482,-1.252090,-0.106233,0.095273,swing
1.129915,-1.253109,-0.105983,0.095444,swing
1.128341,-1.254132,-0.105732,0.095616,swing
1.126760,-1.255158,-0.105479,0.095787,swing
1.125172,-1.256188,-0.105225,0.095959,swing
1.123576,-1.257222,-0.104970,0.096131,swing
1.121973,-1.258259,-0.104714,0.096303,swing
1.120363,-1.259299,-0.104456,0.096475,swing
1.118745,-1.260344,-0.104196,0.096647,swing
1.117120,-1.261392,-0.103936,0.096820,swing
1.115488,-1.262443,-0.103674,0.096992,swing
1.113849,-1.263499,-0.103411,0.097165,swing
1.112202,-1.264558,-0.103146,0.097337,swing
1.110547,-1.265621,-0.102880,0.097510,swing
1.108886,-1.266688,-0.102613,0.097683,swing
1.107217,-1.267758,-0.102344,0.097856,swing
1.105540,-1.268832,-0.102074,0.098029,swing
1.103856,-1.269911,-0.101802,0.098203,swing
1.102165,-1.270993,-0.101530,0.098376,swing
1.100467,-1.272079,-0.101255,0.098549,swing
1.098761,-1.273169,-0.100980,0.098723,swing
1.097047,-1.274263,-0.100703,0.098896,swing
1.095327,-1.275361,-0.100424,0.099070,swing
1.093598,-1.276463,-0.100144,0.099243,swing
1.091863,-1.277569,-0.099863,0.099417,swing
1.090120,-1.278680,-0.099580,0.099591,swing
1.088369,-1.279794,-0.099296,0.099764,swing
1.086612,-1.280913,-0.099010,0.099938,swing
1.084846,-1.282035,-0.098723,0.100112,swing
1.083074,-1.283162,-0.098435,0.100286,swing
1.081293,-1.284294,-0.098145,0.100460,swing
1.079506,-1.285429,-0.097853,0.100634,swing
1.077711,-1.286569,-0.097561,0.100808,swing
1.075908,-1.287713,-0.097266,0.100981,swing
1.074098,-1.288861,-0.096970,0.101155,swing
1.072281,-1.290014,-0.096673,0.101329,swing
1.070456,-1.291171,-0.096374,0.101503,swing
1.068624,-1.292333,-0.096074,0.101677,swing
1.066784,-1.293499,-0.095772,0.101851,swing
1.064937,-1.294670,-0.095469,0.102024,swing
1.063082,-1.295845,-0.095164,0.102198,swing
1.061220,-1.297025,-0.094858,0.102372,swing
1.059350,-1.298209,-0.094550,0.102545,swing
1.057473,-1.299398,-0.094241,0.102719,swing
1.055589,-1.300592,-0.093930,0.102892,swing
1.053697,-1.301790,-0.093618,0.103066,swing
1.051797,-1.302993,-0.093304,0.103239,swing
1.049890,-1.304201,-0.092989,0.103412,swing
1.047976,-1.305413,-0.092672,0.103586,swing
1.046054,-1.306631,-0.092353,0.103759,swing
1.044125,-1.307853,-0.092033,0.103931,swing
1.042188,-1.309080,-0.091712,0.104104,swing
1.040244,-1.310312,-0.091389,0.104277,swing
1.038292,-1.311548,-0.091064,0.104449,swing
1.036333,-1.312790,-0.090738,0.104622,swing
1.034366,-1.314037,-0.090410,0.104794,swing
1.032392,-1.315289,-0.090080,0.104966,swing
1.030410,-1.316546,-0.089749,0.105138,swing
1.028421,-1.317808,-0.089417,0.105310,swing
1.026425,-1.319075,-0.089082,0.105481,swing
1.024421,-1.320347,-0.088747,0.105653,swing
1.022410,-1.321624,-0.088409,0.105824,swing
1.020391,-1.322907,-0.088070,0.105995,swing
1.018365,-1.324195,-0.087730,0.106165,swing
1.016331,-1.325488,-0.087387,0.106336,swing
1.014290,-1.326786,-0.087043,0.106506,swing
1.012242,-1.328090,-0.086698,0.106676,swing
1.010186,-1.329399,-0.086351,0.106846,swing
1.008123,-1.330713,-0.086002,0.107015,swing
1.006052,-1.332033,-0.085652,0.107184,swing
1.003974,-1.333358,-0.085300,0.107353,swing
1.001889,-1.334689,-0.084946,0.107522,swing
0.999796,-1.336025,-0.084591,0.107690,swing
0.997696,-1.337367,-0.084234,0.107858,swing
0.995589,-1.338714,-0.083875,0.108026,swing
0.993474,-1.340067,-0.083515,0.108193,swing
0.991352,-1.341426,-0.083153,0.108360,swing
0.989222,-1.342790,-0.082789,0.108527,swing
0.987085,-1.344160,-0.082424,0.108693,swing
0.984941,-1.345536,-0.082057,0.108859,swing
0.982790,-1.346917,-0.081689,0.109025,swing
0.980631,-1.348305,-0.081318,0.109190,swing
0.978465,-1.349698,-0.080946,0.109355,swing
0.976291,-1.351096,-0.080573,0.109519,swing
0.974111,-1.352501,-0.080197,0.109683,swing
0.971923,-1.353912,-0.079820,0.109846,swing
0.969728,-1.355328,-0.079442,0.110009,swing
0.967525,-1.356751,-0.079061,0.110172,swing
0.965316,-1.358179,-0.078679,0.110334,swing
0.963099,-1.359614,-0.078295,0.110496,swing
0.960875,-1.361055,-0.077910,0.110657,swing
0.958644,-1.362501,-0.077523,0.110817,swing
0.956405,-1.363954,-0.077134,0.110977,swing
0.954160,-1.365413,-0.076743,0.111137,swing
0.951907,-1.366878,-0.076351,0.111296,swing
0.949647,-1.368349,-0.075957,0.111454,swing
0.947380,-1.369826,-0.075561,0.111612,swing
0.945106,-1.371310,-0.075163,0.111770,swing
0.942825,-1.372800,-0.074764,0.111926,swing
0.940537,-1.374296,-0.074363,0.112082,swing
0.938242,-1.375799,-0.073961,0.112238,swing
0.935939,-1.377308,-0.073556,0.112393,swing
0.933630,-1.378823,-0.073150,0.112547,swing
0.931314,-1.380345,-0.072742,0.112700,swing
0.928990,-1.381873,-0.072333,0.112853,swing
0.926660,-1.383407,-0.071921,0.113005,swing
0.924323,-1.384948,-0.071508,0.113157,swing
0.921979,-1.386496,-0.071094,0.113308,swing
0.919628,-1.388050,-0.070677,0.113458,swing
0.917269,-1.389611,-0.070259,0.113607,swing
0.914905,-1.391178,-0.069839,0.113756,swing
0.912533,-1.392752,-0.069418,0.113903,swing
0.910154,-1.394332,-0.068994,0.114050,swing
0.907769,-1.395919,-0.068569,0.114197,swing
0.905377,-1.397513,-0.068142,0.114342,swing
0.902978,-1.399113,-0.067714,0.114486,swing
0.900572,-1.400721,-0.067284,0.114630,swing
0.898159,-1.402335,-0.066852,0.114773,swing
0.895740,-1.403955,-0.066418,0.114915,swing
0.893314,-1.405583,-0.065982,0.115056,swing
0.890882,-1.407217,-0.065545,0.115196,swing
0.888443,-1.408858,-0.065106,0.115336,swing
0.885997,-1.410506,-0.064666,0.115474,swing
0.883545,-1.412161,-0.064224,0.115612,swing
0.881086,-1.413822,-0.063780,0.115748,swing
0.878620,-1.415491,-0.063334,0.115884,swing
0.876148,-1.417166,-0.062887,0.116018,swing
0.873670,-1.418849,-0.062437,0.116152,swing
0.871185,-1.420538,-0.061987,0.116284,swing
0.868694,-1.422234,-0.061534,0.116416,swing
0.866196,-1.423938,-0.061080,0.116546,swing
0.863692,-1.425648,-0.060624,0.116675,swing
0.861181,-1.427366,-0.060166,0.116804,swing
0.858665,-1.429090,-0.059707,0.116931,swing
0.856142,-1.430821,-0.059246,0.117057,swing
0.853612,-1.432560,-0.058784,0.117182,swing
0.851077,-1.434306,-0.058319,0.117306,swing
0.848535,-1.436058,-0.057853,0.117428,swing
0.845987,-1.437818,-0.057386,0.117550,swing
0.843433,-1.439585,-0.056917,0.117670,swing
0.840873,-1.441359,-0.056446,0.117789,swing
0.838307,-1.443140,-0.055973,0.117907,swing
0.835735,-1.444929,-0.055499,0.118023,swing
0.833157,-1.446724,-0.055023,0.118139,swing
0.830573,-1.448527,-0.054546,0.118252,swing
0.827983,-1.450337,-0.054066,0.118365,swing
0.825387,-1.452154,-0.053586,0.118477,swing
0.822785,-1.453978,-0.053103,0.118587,swing
0.820178,-1.455809,-0.052620,0.118695,swing
0.817565,-1.457648,-0.052134,0.118803,swing
0.814946,-1.459494,-0.051647,0.118909,swing
0.812321,-1.461347,-0.051158,0.119013,swing
0.809690,-1.463208,-0.050668,0.119116,swing
0.807054,-1.465075,-0.050176,0.119218,swing
0.804413,-1.466950,-0.049683,0.119318,swing
0.801766,-1.468832,-0.049188,0.119417,swing
0.799113,-1.470721,-0.048692,0.119514,swing
0.796455,-1.472618,-0.048194,0.119610,swing
0.793791,-1.474522,-0.047695,0.119705,swing
0.791123,-1.476433,-0.047194,0.119797,swing
0.788448,-1.478351,-0.046691,0.119889,swing
0.785769,-1.480277,-0.046187,0.119978,swing
0.783084,-1.482209,-0.045682,0.120066,swing
0.780394,-1.484149,-0.045175,0.120153,swing
0.777699,-1.486097,-0.044667,0.120238,swing
0.774999,-1.488051,-0.044157,0.120321,swing
0.772294,-1.490013,-0.043646,0.120402,swing
0.769583,-1.491982,-0.043133,0.120482,swing
0.766868,-1.493958,-0.042619,0.120560,swing
0.764148,-1.495941,-0.042104,0.120637,swing
0.761423,-1.497932,-0.041587,0.120712,swing
0.758693,-1.499930,-0.041069,0.120785,swing
0.755959,-1.501935,-0.040549,0.120856,swing
0.753219,-1.503947,-0.040029,0.120925,swing
0.750475,-1.505966,-0.039506,0.120993,swing
0.747727,-1.507993,-0.038983,0.121059,swing
0.744973,-1.510026,-0.038458,0.121123,swing
0.742216,-1.512067,-0.037932,0.121185,swing
0.739454,-1.514115,-0.037405,0.121246,swing
0.736687,-1.516170,-0.036876,0.121304,swing
0.733916,-1.518232,-0.036347,0.121361,swing
0.731141,-1.520301,-0.035815,0.121416,swing
0.728361,-1.522378,-0.035283,0.121468,swing
0.725577,-1.524461,-0.034750,0.121519,swing
0.722790,-1.526551,-0.034215,0.121568,swing
0.719998,-1.528648,-0.033679,0.121615,swing
0.717202,-1.530753,-0.033143,0.121660,swing
0.714402,-1.532864,-0.032605,0.121703,swing
0.711598,-1.534982,-0.032065,0.121744,swing
0.708790,-1.537107,-0.031525,0.121783,swing
0.705978,-1.539239,-0.030984,0.121820,swing
0.703163,-1.541378,-0.030442,0.121855,swing
0.700344,-1.543524,-0.029898,0.121887,swing
0.697522,-1.545676,-0.029354,0.121918,swing
0.694695,-1.547836,-0.028808,0.121947,swing
0.691866,-1.550002,-0.028262,0.121973,swing
0.689033,-1.552175,-0.027715,0.121997,swing
0.686196,-1.554354,-0.027167,0.122020,swing
0.683357,-1.556540,-0.026617,0.122040,swing
0.680513,-1.558733,-0.026067,0.122057,swing
0.677667,-1.560933,-0.025516,0.122073,swing
0.674818,-1.563139,-0.024965,0.122087,swing
0.671966,-1.565352,-0.024412,0.122098,swing
0.669110,-1.567571,-0.023859,0.122107,swing
0.666252,-1.569797,-0.023304,0.122114,swing
0.663391,-1.572029,-0.022749,0.122118,swing
0.660527,-1.574267,-0.022194,0.122120,swing
0.657660,-1.576512,-0.021637,0.122120,swing
0.654790,-1.578764,-0.021080,0.122118,swing
0.651918,-1.581021,-0.020522,0.122113,swing
0.649044,-1.583285,-0.019964,0.122107,swing
0.646167,-1.585556,-0.019404,0.122097,swing
0.643287,-1.587832,-0.018845,0.122086,swing
0.640406,-1.590114,-0.018284,0.122072,swing
0.637522,-1.592403,-0.017723,0.122056,swing
0.634636,-1.594698,-0.017162,0.122037,swing
0.631747,-1.596998,-0.016600,0.122016,swing
0.628857,-1.599305,-0.016037,0.121992,swing
0.625964,-1.601618,-0.015475,0.121967,swing
0.623070,-1.603936,-0.014911,0.121938,swing
0.620174,-1.606261,-0.014347,0.121908,swing
0.617276,-1.608591,-0.013783,0.121875,swing
0.614377,-1.610927,-0.013219,0.121839,swing
0.611475,-1.613268,-0.012654,0.121801,swing
0.608573,-1.615616,-0.012088,0.121761,swing
0.605668,-1.617969,-0.011523,0.121718,swing
0.602763,-1.620327,-0.010957,0.121673,swing
0.599856,-1.622691,-0.010391,0.121625,swing
0.596947,-1.625060,-0.009825,0.121575,swing
0.594038,-1.627435,-0.009258,0.121522,swing
0.591127,-1.629815,-0.008692,0.121467,swing
0.588216,-1.632201,-0.008125,0.121410,swing
0.585303,-1.634591,-0.007558,0.121349,swing
0.582390,-1.636987,-0.006991,0.121287,swing
0.579475,-1.639388,-0.006424,0.121222,swing
0.576560,-1.641794,-0.005857,0.121154,swing
0.573645,-1.644205,-0.005290,0.121084,swing
0.570728,-1.646621,-0.004723,0.121011,swing
0.567811,-1.649042,-0.004157,0.120936,swing
0.564894,-1.651468,-0.003590,0.120858,swing
0.561976,-1.653898,-0.003023,0.120778,swing
0.559058,-1.656333,-0.002456,0.120695,swing
0.556140,-1.658773,-0.001890,0.120609,swing
0.553221,-1.661218,-0.001324,0.120521,swing
0.550303,-1.663667,-0.000758,0.120431,swing
0.547384,-1.666120,-0.000192,0.120338,swing
0.544466,-1.668578,0.000374,0.120242,swing
0.541548,-1.671041,0.000939,0.120144,swing
0.538630,-1.673507,0.001504,0.120044,swing
0.535712,-1.675978,0.002068,0.119940,swing
0.532794,-1.678453,0.002633,0.119835,swing
0.529877,-1.680932,0.003196,0.119726,swing
0.526961,-1.683415,0.003760,0.119616,swing
0.524045,-1.685902,0.004323,0.119502,swing
0.521130,-1.688393,0.004885,0.119386,swing
0.518215,-1.690888,0.005447,0.119268,swing
0.515301,-1.693387,0.006008,0.119147,swing
0.512389,-1.695889,0.006569,0.119023,swing
0.509477,-1.698395,0.007129,0.118897,swing
0.506566,-1.700904,0.007689,0.118769,swing
0.503656,-1.703418,0.008248,0.118638,swing
0.500747,-1.705934,0.008806,0.118504,swing
0.497840,-1.708454,0.009363,0.118368,swing
0.494934,-1.710977,0.009920,0.118230,swing
0.492029,-1.713504,0.010476,0.118088,swing
0.489126,-1.716033,0.011031,0.117945,swing
0.486224,-1.718566,0.011586,0.117799,swing
0.483324,-1.721102,0.012139,0.117650,swing
0.480426,-1.723640,0.012692,0.117499,swing
0.477529,-1.726182,0.013244,0.117346,swing
0.474634,-1.728726,0.013794,0.117189,swing
0.471741,-1.731274,0.014344,0.117031,swing
0.468850,-1.733824,0.014893,0.116870,swing
0.465961,-1.736376,0.015441,0.116707,swing
0.463074,-1.738931,0.015988,0.116541,swing
0.460190,-1.741489,0.016534,0.116373,swing
0.457307,-1.744049,0.017079,0.116202,swing
0.454427,-1.746611,0.017623,0.116029,swing
0.451549,-1.749176,0.018165,0.115853,swing
0.448673,-1.751743,0.018707,0.115676,swing
0.445800,-1.754312,0.019247,0.115495,swing
0.442929,-1.756883,0.019786,0.115313,swing
0.440061,-1.759457,0.020324,0.115128,swing
0.437196,-1.762032,0.020861,0.114940,swing
0.434333,-1.764609,0.021396,0.114751,swing
0.431474,-1.767188,0.021930,0.114559,swing
0.428617,-1.769768,0.022463,0.114364,swing
0.425763,-1.772351,0.022995,0.114168,swing
0.422911,-1.774935,0.023525,0.113969,swing
0.420063,-1.777520,0.024053,0.113768,swing
0.417218,-1.780107,0.024581,0.113564,swing
0.414376,-1.782695,0.025107,0.113359,swing
0.411538,-1.785285,0.025631,0.113151,swing
0.408702,-1.787876,0.026154,0.112940,swing
0.405870,-1.790468,0.026676,0.112728,swing
0.403041,-1.793062,0.027196,0.112513,swing
0.400216,-1.795657,0.027714,0.112297,swing
0.397394,-1.798252,0.028231,0.112078,swing
0.394575,-1.800849,0.028746,0.111856,swing
0.391760,-1.803446,0.029260,0.111633,swing
0.388949,-1.806044,0.029772,0.111408,swing
0.386141,-1.808644,0.030283,0.111180,swing
0.383337,-1.811243,0.030792,0.110950,swing
0.380537,-1.813844,0.031299,0.110719,swing
0.377741,-1.816445,0.031805,0.110485,swing
0.374948,-1.819047,0.032309,0.110249,swing
0.372159,-1.821649,0.032811,0.110011,swing
0.369374,-1.824252,0.033311,0.109771,swing
0.366594,-1.826855,0.033810,0.109529,swing
0.363817,-1.829458,0.034307,0.109285,swing
0.361044,-1.832062,0.034802,0.109039,swing
0.358275,-1.834665,0.035296,0.108791,swing
0.355511,-1.837269,0.035787,0.108541,swing
0.352750,-1.839873,0.036277,0.108289,swing
0.349994,-1.842478,0.036765,0.108036,swing
0.347242,-1.845082,0.037251,0.107780,swing
0.344494,-1.847686,0.037735,0.107523,swing
0.341750,-1.850290,0.038217,0.107263,swing
0.339011,-1.852893,0.038698,0.107002,swing
0.336276,-1.855497,0.039176,0.106739,swing
0.333546,-1.858100,0.039653,0.106474,swing
0.330819,-1.860703,0.040128,0.106207,swing
0.328098,-1.863306,0.040600,0.105939,swing
0.325380,-1.865908,0.041071,0.105668,swing
0.322668,-1.868510,0.041540,0.105396,swing
0.319959,-1.871111,0.042007,0.105122,swing
0.317255,-1.873712,0.042472,0.104847,swing
0.314556,-1.876312,0.042935,0.104570,swing
0.311861,-1.878912,0.043395,0.104291,swing
0.309171,-1.881511,0.043854,0.104010,swing
0.306486,-1.884109,0.044311,0.103728,swing
0.303805,-1.886707,0.044766,0.103444,swing
0.301128,-1.889303,0.045219,0.103158,swing
0.298457,-1.891899,0.045669,0.102871,swing
0.297140,-1.894497,0.046026,0.102668,swing
0.297554,-1.897113,0.046266,0.102574,swing
0.297570,-1.899752,0.046536,0.102453,swing
0.297418,-1.902412,0.046818,0.102319,swing
0.296899,-1.905094,0.047128,0.102159,swing
0.297235,-1.907797,0.047381,0.102053,swing
0.296694,-1.910520,0.047694,0.101890,swing
0.297537,-1.913264,0.047918,0.101812,swing
0.296862,-1.916027,0.048244,0.101636,swing
0.297409,-1.918811,0.048491,0.101537,swing
0.296742,-1.921614,0.048819,0.101357,swing
0.296941,-1.924438,0.049092,0.101231,swing
0.296703,-1.927281,0.049395,0.101076,swing
0.297110,-1.930142,0.049658,0.100961,swing
0.297007,-1.933022,0.049955,0.100811,swing
0.297195,-1.935922,0.050235,0.100678,swing
0.296947,-1.938839,0.050545,0.100514,swing
0.296862,-1.941775,0.050845,0.100360,swing
0.296688,-1.944726,0.051151,0.100199,swing
0.296892,-1.947695,0.051436,0.100059,swing
