theta,beta,x,y,phase
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.916496,-0.622166,-0.121615,-0.105264,swing
0.909590,-0.627787,-0.121877,-0.104101,swing
0.902111,-0.633920,-0.122155,-0.102836,swing
0.894497,-0.640266,-0.122437,-0.101537,swing
0.886749,-0.646881,-0.122727,-0.100197,swing
0.878866,-0.653828,-0.123031,-0.098809,swing
0.870848,-0.661171,-0.123353,-0.097363,swing
0.862695,-0.668979,-0.123698,-0.095853,swing
0.854407,-0.677322,-0.124070,-0.094268,swing
0.845985,-0.686275,-0.124474,-0.092599,swing
0.837427,-0.695915,-0.124913,-0.090837,swing
0.828735,-0.706322,-0.125390,-0.088971,swing
0.819908,-0.717577,-0.125908,-0.086990,swing
0.810946,-0.729765,-0.126469,-0.084884,swing
0.801850,-0.742971,-0.127074,-0.082639,swing
0.792618,-0.757284,-0.127723,-0.080245,swing
0.783252,-0.772792,-0.128414,-0.077689,swing
0.773751,-0.789586,-0.129145,-0.074957,swing
0.764115,-0.807756,-0.129911,-0.072037,swing
0.754344,-0.827393,-0.130707,-0.068916,swing
0.744439,-0.848588,-0.131525,-0.065581,swing
0.734398,-0.871432,-0.132354,-0.062017,swing
0.724223,-0.896015,-0.133181,-0.058213,swing
0.713913,-0.922426,-0.133992,-0.054155,swing
0.703468,-0.950751,-0.134769,-0.049833,swing
0.692888,-0.981077,-0.135490,-0.045234,swing
0.682174,-1.013485,-0.136133,-0.040349,swing
0.671324,-1.048056,-0.136668,-0.035171,swing
0.660340,-1.084866,-0.137067,-0.029695,swing
0.649221,-1.123987,-0.137294,-0.023916,swing
0.637967,-1.165488,-0.137314,-0.017837,swing
0.626579,-1.209431,-0.137086,-0.011460,swing
0.615055,-1.255876,-0.136567,-0.004794,swing
0.603397,-1.304873,-0.135713,0.002145,swing
0.591604,-1.356469,-0.134475,0.009339,swing
0.579676,-1.410704,-0.132805,0.016762,swing
0.567613,-1.467607,-0.130656,0.024379,swing
0.555415,-1.527205,-0.127977,0.032149,swing
0.543083,-1.589511,-0.124724,0.040024,swing
0.530616,-1.654534,-0.120853,0.047944,swing
0.518013,-1.722270,-0.116325,0.055845,swing
0.505277,-1.792708,-0.111107,0.063650,swing
0.492405,-1.865826,-0.105174,0.071278,swing
0.479398,-1.941591,-0.098511,0.078639,swing
0.466257,-2.019959,-0.091115,0.085635,swing
0.452981,-2.100877,-0.082994,0.092166,swing
0.439570,-2.184278,-0.074171,0.098128,swing
0.426024,-2.270085,-0.064685,0.103417,swing
0.412343,-2.358207,-0.054591,0.107929,swing
0.398528,-2.448542,-0.043962,0.111566,swing
0.384577,-2.540976,-0.032885,0.114237,swing
0.370492,-2.635381,-0.021466,0.115862,swing
0.356272,-2.731619,-0.009824,0.116375,swing
0.341917,-2.829536,0.001908,0.115726,swing
0.327428,-2.928969,0.013590,0.113885,swing
0.312803,-3.029741,0.025071,0.110844,swing
0.298044,-3.131662,0.036199,0.106617,swing
0.310290,-3.234533,0.047066,0.103243,swing
0.325349,-3.338140,0.057742,0.098925,swing
0.340544,-3.442262,0.068082,0.093477,swing
0.355874,-3.546666,0.077942,0.086936,swing
0.371339,-3.651109,0.087187,0.079359,swing
0.386939,-3.755339,0.095691,0.070827,swing
0.402674,-3.859098,0.103341,0.061438,swing
0.418544,-3.962120,0.110041,0.051311,swing
0.434550,-4.064133,0.115717,0.040577,swing
0.450690,-4.164863,0.120317,0.029377,swing
0.466966,-4.264032,0.123814,0.017858,swing
0.483376,-4.361359,0.126205,0.006170,swing
0.499922,-4.456568,0.127512,-0.005543,swing
0.516603,-4.549383,0.127781,-0.017141,swing
0.533419,-4.639532,0.127078,-0.028497,swing
0.550370,-4.726754,0.125490,-0.039497,swing
0.567456,-4.810796,0.123115,-0.050045,swing
0.584677,-4.891417,0.120068,-0.060063,swing
0.602033,-4.968392,0.116466,-0.069490,swing
0.619487,-5.041518,0.112432,-0.078286,swing
0.636940,-5.110610,0.108080,-0.086425,swing
0.654393,-5.175512,0.103534,-0.093901,swing
0.671846,-5.236100,0.098906,-0.100720,swing
0.689300,-5.292281,0.094303,-0.106906,swing
0.706753,-5.344003,0.089820,-0.112489,swing
0.724206,-5.391259,0.085538,-0.117511,swing
0.741660,-5.434091,0.081523,-0.122017,swing
0.759113,-5.472595,0.077826,-0.126056,swing
0.776566,-5.506929,0.074483,-0.129680,swing
0.794019,-5.537319,0.071509,-0.132939,swing
0.811473,-5.564063,0.068904,-0.135886,swing
0.828926,-5.587541,0.066647,-0.138569,swing
0.846379,-5.608220,0.064701,-0.141039,swing
0.863833,-5.626666,0.063003,-0.143347,swing
0.881286,-5.643546,0.061474,-0.145543,swing
0.898872,-5.659578,0.060023,-0.147684,swing
