v_.x,v_.y,v_.z,p.x,p.y,p.z,zLF.x,zLF.y,zLF.z,zRF.x,zRF.y,zRF.z,zRH.x,zRH.y,zRH.z,zLH.x,zLH.y,zLH.z,zP.x,zP.y,zP.z,ba.x,ba.y,ba.z,lf.contact,rf.contact,rh.contact,lh.contact,lf.cscore,rf.cscore,rh.cscore,lh.cscore,lf.c,rf.c,rh.c,lh.c,threshold,cov.xx,cov.xy,cov.xz,cov.yx,cov.yy,cov.yz,cov.zx,cov.zy,cov.zz,
-0.00270502,-0.000136194,-6.80295e-05,-7.50766e-05,-4.96038e-06,-1.01518e-05,-0.0270638,6.96822e-06,0.00565831,-0.0450684,6.96822e-06,0.00926673,0.0450886,6.96822e-06,0.00937766,-0.00778443,6.96822e-06,0.00234074,0,0,0,0.00349682,-1.80337e-05,-0.00154143,1,1,1,0,0.0830322,0.194047,0.230783,0.0297819,0,0,0,0,0.0571897,3.25532e-06,-4.68714e-14,-7.6297e-14,-4.6868e-14,3.2553e-06,-9.27055e-15,-7.62951e-14,-9.27202e-15,3.25532e-06
-0.00288011,-0.000157247,-0.000113063,-8.94772e-05,-5.74663e-06,-1.07166e-05,-0.027069,7.64775e-06,0.00560429,-0.0450908,7.64775e-06,0.00919125,0.0451368,7.64775e-06,0.00929758,-0.00775541,7.64775e-06,0.00232056,0,0,0,0.00372389,-2.28611e-05,-0.00163559,1,1,1,0,0.091458,0.214388,0.258532,0.0328782,0,0,0,0,0.0564492,3.4855e-06,-6.16714e-14,-9.67615e-14,-6.16732e-14,3.48596e-06,-1.04734e-14,-9.67567e-14,-1.04727e-14,3.48553e-06
-0.00306495,-0.00023747,-8.38041e-05,-0.000104802,-6.934e-06,-1.11351e-05,-0.0270675,1.10809e-05,0.00554805,-0.0451104,1.10809e-05,0.00911488,0.0451875,1.10809e-05,0.00921632,-0.00770313,1.10809e-05,0.00229697,0,0,0,0.00396808,-2.94029e-05,-0.00174111,1,1,1,0,0.0996898,0.234269,0.286514,0.0360111,0,0,0,0,0.0558266,3.71334e-06,-8.98042e-14,-1.09587e-13,-8.97981e-14,3.71369e-06,-1.1792e-14,-1.09585e-13,-1.17903e-14,3.71305e-06
-0.00324285,-0.000278542,-8.23912e-05,-0.000121016,-8.32673e-06,-1.15463e-05,-0.0270711,1.25159e-05,0.005498,-0.045126,1.25159e-05,0.00904098,0.0452385,1.25159e-05,0.00913842,-0.00765256,1.25159e-05,0.0022748,0,0,0,0.00422803,-3.79072e-05,-0.00185772,1,1,1,0,0.107595,0.253413,0.31432,0.0390284,0,0,0,0,0.055315,3.93729e-06,-1.19368e-13,-1.25841e-13,-1.1933e-13,3.93755e-06,-1.33979e-14,-1.25826e-13,-1.33949e-14,3.93735e-06
-0.00341487,-0.000291226,-9.43739e-05,-0.000138091,-9.78287e-06,-1.20174e-05,-0.027069,1.13254e-05,0.00544798,-0.0451515,1.13254e-05,0.0089762,0.0452829,1.13254e-05,0.00906562,-0.0076061,1.13254e-05,0.00225893,0,0,0,0.00450035,-4.83159e-05,-0.00198577,1,1,1,0,0.115155,0.271942,0.342048,0.0420321,0,0,0,0,0.0549104,4.15744e-06,-1.48357e-13,-1.45591e-13,-1.48327e-13,4.15751e-06,-1.51526e-14,-1.45567e-13,-1.51488e-14,4.15715e-06
-0.00358333,-0.000297046,-0.000103093,-0.000156007,-1.12681e-05,-1.2532e-05,-0.0270829,1.07398e-05,0.00540363,-0.0451817,1.07398e-05,0.0089089,0.0453207,1.07398e-05,0.00899596,-0.00759571,1.07398e-05,0.00224143,0,0,0,0.00478656,-6.07039e-05,-0.00212366,1,1,1,0,0.122102,0.289417,0.369061,0.0446351,0,0,0,0,0.0545974,4.37319e-06,-1.77982e-13,-1.66859e-13,-1.77902e-13,4.37332e-06,-1.69444e-14,-1.66819e-13,-1.69379e-14,4.37257e-06
-0.0037451,-0.000302858,-0.000108243,-0.000174733,-1.27824e-05,-1.30723e-05,-0.0270919,9.0446e-06,0.00536103,-0.0452128,9.0446e-06,0.00884886,0.0453577,9.0446e-06,0.00892865,-0.00753683,9.0446e-06,0.00222627,0,0,0,0.00507939,-7.49405e-05,-0.00227176,1,1,1,0,0.129087,0.306515,0.396256,0.047556,0,0,0,0,0.0543829,4.58372e-06,-2.08607e-13,-1.89119e-13,-2.08571e-13,4.58345e-06,-1.87769e-14,-1.89103e-13,-1.87702e-14,4.58309e-06
-0.00390656,-0.000312345,-0.000104488,-0.000194266,-1.43442e-05,-1.35936e-05,-0.0270996,1.1085e-05,0.00532602,-0.0452355,1.1085e-05,0.00879179,0.0454069,1.1085e-05,0.00886937,-0.0074965,1.1085e-05,0.00221497,0,0,0,0.00537915,-9.16305e-05,-0.00243003,1,1,1,0,0.135138,0.322105,0.422903,0.0498903,0,0,0,0,0.0542461,4.78911e-06,-2.41123e-13,-2.1079e-13,-2.41098e-13,4.78793e-06,-2.05622e-14,-2.10732e-13,-2.05578e-14,4.78822e-06
-0.00406987,-0.000322304,-9.60054e-05,-0.000214615,-1.59557e-05,-1.40725e-05,-0.0271124,1.36387e-05,0.00529024,-0.0452694,1.36387e-05,0.00873753,0.0454393,1.36387e-05,0.00880873,-0.00749264,1.36387e-05,0.0022041,0,0,0,0.00568678,-0.000111375,-0.00259941,1,1,1,0,0.141558,0.337826,0.449281,0.0528103,0,0,0,0,0.0542024,4.98956e-06,-2.75147e-13,-2.31607e-13,-2.7504e-13,4.98895e-06,-2.2263e-14,-2.31548e-13,-2.22606e-14,4.9877e-06
-0.00423462,-0.000331837,-8.40076e-05,-0.000235788,-1.76149e-05,-1.44912e-05,-0.0271245,1.38183e-05,0.00525206,-0.0453047,1.38183e-05,0.00868056,0.0454722,1.38183e-05,0.00874568,-0.00744102,1.38183e-05,0.00219007,0,0,0,0.00599426,-0.000134057,-0.00278114,1,1,1,0,0.147549,0.352529,0.474943,0.0555539,0,0,0,0,0.0542435,5.18177e-06,-3.1033e-13,-2.50909e-13,-3.10306e-13,5.18271e-06,-2.38179e-14,-2.50946e-13,-2.3819e-14,5.18136e-06
-0.00440328,-0.000341162,-6.85061e-05,-0.000257805,-1.93208e-05,-1.48324e-05,-0.0271418,1.37114e-05,0.00521595,-0.0453358,1.37114e-05,0.0086227,0.0455062,1.37114e-05,0.0086868,-0.00744118,1.37114e-05,0.00217679,0,0,0,0.00630377,-0.000159863,-0.0029692,1,1,1,0,0.152718,0.36588,0.499478,0.0577862,0,0,0,0,0.0543514,5.36811e-06,-3.46856e-13,-2.67928e-13,-3.46757e-13,5.37075e-06,-2.51483e-14,-2.67892e-13,-2.51432e-14,5.36918e-06
-0.00457171,-0.000353745,-4.38684e-05,-0.000280663,-2.10895e-05,-1.50502e-05,-0.0271545,1.38034e-05,0.0051794,-0.0453714,1.38034e-05,0.0085684,0.0455413,1.38034e-05,0.00863015,-0.00741923,1.38034e-05,0.00216275,0,0,0,0.00661507,-0.000188735,-0.00316504,1,1,1,0,0.158122,0.379323,0.523895,0.0604271,0,0,0,0,0.0545365,5.54878e-06,-3.85164e-13,-2.80352e-13,-3.84913e-13,5.55202e-06,-2.60908e-14,-2.80306e-13,-2.60908e-14,5.54917e-06
-0.00474386,-0.000365451,-1.60753e-05,-0.000304382,-2.29168e-05,-1.5129e-05,-0.0271629,1.08935e-05,0.00514752,-0.0454012,1.08935e-05,0.00851953,0.045579,1.08935e-05,0.00857743,-0.00737077,1.08935e-05,0.00215385,0,0,0,0.00692046,-0.000219779,-0.00337367,1,1,1,0,0.162369,0.391101,0.547221,0.0621335,0,0,0,0,0.0547679,5.72369e-06,-4.24454e-13,-2.88473e-13,-4.24385e-13,5.72918e-06,-2.66435e-14,-2.88499e-13,-2.66423e-14,5.72483e-06
-0.00491643,-0.000371781,1.78304e-05,-0.000328965,-2.47757e-05,-1.5038e-05,-0.0271736,9.66677e-06,0.00511744,-0.0454332,9.66677e-06,0.00847066,0.0456125,9.66677e-06,0.00852188,-0.00736767,9.66677e-06,0.00214345,0,0,0,0.00722594,-0.000253292,-0.00359039,1,1,1,0,0.166304,0.402114,0.569441,0.0638,0,0,0,0,0.055043,5.88876e-06,-4.63347e-13,-2.9045e-13,-4.63526e-13,5.89315e-06,-2.66186e-14,-2.90631e-13,-2.66337e-14,5.89634e-06
-0.005076,-0.000409777,9.81538e-05,-0.000354344,-2.68246e-05,-1.45453e-05,-0.0271811,1.14501e-05,0.00508318,-0.0454601,1.14501e-05,0.00841792,0.0456519,1.14501e-05,0.00846753,-0.00734468,1.14501e-05,0.00213007,0,0,0,0.00750823,-0.000289151,-0.00381106,1,1,1,0,0.169118,0.411242,0.591214,0.0649152,0,0,0,0,0.0553437,6.04918e-06,-5.11822e-13,-2.727e-13,-5.12436e-13,6.05416e-06,-2.49386e-14,-2.72755e-13,-2.49395e-14,6.06048e-06
-0.00524486,-0.00041596,0.000156558,-0.000380569,-2.89044e-05,-1.37604e-05,-0.0271958,1.19963e-05,0.0050526,-0.0454919,1.19963e-05,0.00836617,0.0456838,1.19963e-05,0.00841432,-0.00732602,1.19963e-05,0.00211963,0,0,0,0.00779331,-0.0003283,-0.00403818,1,1,1,0,0.173959,0.422555,0.613236,0.0676654,0,0,0,0,0.055719,6.20576e-06,-5.56033e-13,-2.48526e-13,-5.56163e-13,6.20588e-06,-2.26594e-14,-2.48346e-13,-2.26738e-14,6.21139e-06
-0.00540874,-0.000416265,0.000207929,-0.000407612,-3.09858e-05,-1.27185e-05,-0.0272044,1.22627e-05,0.00502091,-0.0455239,1.22627e-05,0.00831778,0.0457206,1.22627e-05,0.00836537,-0.0073078,1.22627e-05,0.00210882,0,0,0,0.00809077,-0.00037032,-0.00426592,1,1,1,0,0.178588,0.433619,0.634484,0.0702405,0,0,0,0,0.0561613,6.35039e-06,-5.98282e-13,-2.15712e-13,-5.98804e-13,6.35798e-06,-1.97312e-14,-2.15917e-13,-1.9776e-14,6.37032e-06
-0.00553874,-0.000451342,0.000301596,-0.000435306,-3.32425e-05,-1.12082e-05,-0.0272206,1.40922e-05,0.00499231,-0.0455585,1.40922e-05,0.00826966,0.0457486,1.40922e-05,0.0083119,-0.00729259,1.40922e-05,0.00209663,0,0,0,0.00836054,-0.00041544,-0.00449933,1,1,1,0,0.179865,0.440084,0.653035,0.0703896,0,0,0,0,0.0565947,6.49506e-06,-6.50433e-13,-1.60045e-13,-6.51129e-13,6.4962e-06,-1.44576e-14,-1.60219e-13,-1.45239e-14,6.50877e-06
-0.00566903,-0.000456168,0.000354979,-0.000463651,-3.55234e-05,-9.43081e-06,-0.027231,1.43802e-05,0.0049646,-0.045589,1.43802e-05,0.00822272,0.0457853,1.43802e-05,0.00826514,-0.00727467,1.43802e-05,0.00208787,0,0,0,0.0086111,-0.000463939,-0.00473761,1,1,1,0,0.182393,0.447774,0.673005,0.0717003,0,0,0,0,0.0570548,6.63646e-06,-6.96746e-13,-1.01443e-13,-6.97715e-13,6.62707e-06,-9.18519e-15,-1.02242e-13,-9.33302e-15,6.64644e-06
-0.0058044,-0.000456523,0.000401635,-0.000492673,-3.7806e-05,-7.42002e-06,-0.0272455,1.44636e-05,0.00494168,-0.0456188,1.44636e-05,0.00817908,0.0458137,1.44636e-05,0.00821468,-0.00725773,1.44636e-05,0.00208032,0,0,0,0.0088564,-0.000515973,-0.00497471,1,1,1,0,0.184736,0.454863,0.689907,0.072806,0,0,0,0,0.0575345,6.76283e-06,-7.40674e-13,-3.58851e-14,-7.41797e-13,6.75546e-06,-3.42691e-15,-3.60111e-14,-3.52267e-15,6.77783e-06
-0.00593713,-0.000459848,0.000450225,-0.000522358,-4.01053e-05,-5.16615e-06,-0.0272499,1.46907e-05,0.00491281,-0.0456543,1.46907e-05,0.00813695,0.0458556,1.46907e-05,0.00817272,-0.00724257,1.46907e-05,0.00207084,0,0,0,0.00907578,-0.000569257,-0.00520169,1,1,1,0,0.187561,0.462095,0.709229,0.0749789,0,0,0,0,0.0580659,6.88686e-06,-7.84325e-13,3.87685e-14,-7.86083e-13,6.88167e-06,3.03918e-15,3.82949e-14,2.9059e-15,6.90847e-06
-0.00605723,-0.000461855,0.000496273,-0.000552644,-4.24146e-05,-2.68188e-06,-0.0272594,1.46783e-05,0.0048933,-0.0456734,1.46783e-05,0.00809314,0.0458912,1.46783e-05,0.00812476,-0.00721961,1.46783e-05,0.00206401,0,0,0,0.00925281,-0.000625075,-0.00542535,1,1,1,0,0.188436,0.466216,0.725765,0.0756252,0,0,0,0,0.0586007,6.9951e-06,-8.26591e-13,1.20962e-13,-8.2768e-13,6.99868e-06,9.91326e-15,1.19802e-13,9.85855e-15,7.01389e-06
-0.00617048,-0.000455632,0.000547184,-0.000583496,-4.46928e-05,5.71351e-08,-0.0272687,1.43117e-05,0.00487179,-0.0456993,1.43117e-05,0.00804972,0.0459295,1.43117e-05,0.00808107,-0.00720148,1.43117e-05,0.00205593,0,0,0,0.00943194,-0.000685072,-0.00563568,1,1,1,0,0.191183,0.473503,0.742287,0.0771641,0,0,0,0,0.0591662,7.11363e-06,-8.63452e-13,2.10609e-13,-8.64135e-13,7.1048e-06,1.72728e-14,2.10178e-13,1.71908e-14,7.13578e-06
-0.00627788,-0.0004687,0.000628078,-0.000614885,-4.70363e-05,3.20082e-06,-0.0272718,1.5197e-05,0.00484624,-0.0457256,1.5197e-05,0.00800822,0.0459712,1.5197e-05,0.008039,-0.00718396,1.5197e-05,0.00204784,0,0,0,0.00960597,-0.000749206,-0.00584655,1,1,1,0,0.195625,0.482011,0.760574,0.0808024,0,0,0,0,0.0598252,7.21839e-06,-9.04194e-13,3.18648e-13,-9.03948e-13,7.21076e-06,2.65048e-14,3.17788e-13,2.633e-14,7.24557e-06
-0.00639506,-0.000467556,0.000688465,-0.00064686,-4.93741e-05,6.64666e-06,-0.0272778,1.37543e-05,0.00482741,-0.0457516,1.37543e-05,0.00796986,0.0460052,1.37543e-05,0.00799591,-0.00716289,1.37543e-05,0.00204289,0,0,0,0.00975637,-0.00081142,-0.00609598,1,1,1,0,0.194703,0.484393,0.772838,0.0794581,0,0,0,0,0.0604232,7.31343e-06,-9.38597e-13,4.29681e-13,-9.39603e-13,7.31727e-06,3.54759e-14,4.29844e-13,3.53084e-14,7.34117e-06
-0.00651322,-0.00047347,0.000750152,-0.000679426,-5.17414e-05,1.04012e-05,-0.0272733,1.42603e-05,0.00480516,-0.0457678,1.42603e-05,0.0079312,0.0460526,1.42603e-05,0.00795639,-0.00711708,1.42603e-05,0.00203675,0,0,0,0.00989694,-0.000878964,-0.00630818,1,1,1,0,0.195462,0.488031,0.784605,0.0799308,0,0,0,0,0.0610174,7.38838e-06,-9.74247e-13,5.51759e-13,-9.77459e-13,7.41444e-06,4.55525e-14,5.53027e-13,4.53143e-14,7.45329e-06
-0.00663274,-0.000474136,0.000813332,-0.000712589,-5.41121e-05,1.44718e-05,-0.0272727,1.4773e-05,0.00478644,-0.045785,1.4773e-05,0.00789162,0.0460963,1.4773e-05,0.00791386,-0.00711538,1.4773e-05,0.00203058,0,0,0,0.010008,-0.000945579,-0.00652724,1,1,1,0,0.1978,0.493266,0.798813,0.0822867,0,0,0,0,0.0616652,7.47621e-06,-1.00773e-12,6.82685e-13,-1.01254e-12,7.51998e-06,5.58198e-14,6.83905e-13,5.55202e-14,7.54178e-06
-0.00675221,-0.000470506,0.000870677,-0.00074635,-5.64647e-05,1.88294e-05,-0.0272658,1.32892e-05,0.00476811,-0.0458031,1.32892e-05,0.00785688,0.0461444,1.32892e-05,0.00787573,-0.00708985,1.32892e-05,0.00202732,0,0,0,0.0101359,-0.00101174,-0.00671759,1,1,1,0,0.200154,0.498922,0.813142,0.0835315,0,0,0,0,0.0623312,7.56519e-06,-1.03578e-12,8.17218e-13,-1.04291e-12,7.61852e-06,6.60855e-14,8.22203e-13,6.58266e-14,7.63762e-06
-0.00686371,-0.000464567,0.000923035,-0.000780667,-5.87875e-05,2.34491e-05,-0.0272765,1.3202e-05,0.00475125,-0.04583,1.3202e-05,0.0078187,0.0461816,1.3202e-05,0.0078367,-0.00707685,1.3202e-05,0.00202152,0,0,0,0.0102383,-0.00108463,-0.00691686,1,1,1,0,0.205437,0.507283,0.831173,0.0886616,0,0,0,0,0.0631332,7.66917e-06,-1.06262e-12,9.58129e-13,-1.06894e-12,7.70513e-06,7.61015e-14,9.65515e-13,7.60776e-14,7.71192e-06
-0.00696752,-0.000457892,0.000967809,-0.000815504,-6.1077e-05,2.82927e-05,-0.0272876,1.32578e-05,0.00473249,-0.0458603,1.32578e-05,0.00778102,0.0462139,1.32578e-05,0.00779875,-0.00708956,1.32578e-05,0.0020162,0,0,0,0.0103202,-0.00115679,-0.00709592,1,1,1,0,0.198797,0.503302,0.8365,0.0819921,0,0,0,0,0.0637076,7.73727e-06,-1.08521e-12,1.09946e-12,-1.09057e-12,7.777e-06,8.55748e-14,1.10202e-12,8.52977e-14,7.79197e-06
-0.00710593,-0.000418694,0.00110521,-0.000851033,-6.31704e-05,3.38236e-05,-0.0272992,1.15067e-05,0.0047119,-0.0458896,1.15067e-05,0.00774134,0.0462455,1.15067e-05,0.00775613,-0.00705769,1.15067e-05,0.00200815,0,0,0,0.0103992,-0.00122979,-0.0073297,1,1,1,0,0.204756,0.51256,0.85144,0.0871362,0,0,0,0,0.0644213,7.82828e-06,-1.09013e-12,1.28402e-12,-1.09653e-12,7.86869e-06,9.53451e-14,1.28843e-12,9.52504e-14,7.88198e-06
-0.00721872,-0.000406753,0.00114972,-0.000887126,-6.52042e-05,3.95772e-05,-0.0273289,1.10996e-05,0.00469329,-0.0459454,1.10996e-05,0.00770588,0.0462564,1.10996e-05,0.00771878,-0.00707125,1.10996e-05,0.00200328,0,0,0,0.0105357,-0.00129564,-0.00746557,1,1,1,0,0.210255,0.522168,0.864073,0.090966,0,0,0,0,0.0652298,7.90836e-06,-1.09581e-12,1.45614e-12,-1.10226e-12,7.93703e-06,1.04503e-13,1.45515e-12,1.04112e-13,7.95907e-06
-0.00730099,-0.000398887,0.00118455,-0.00092363,-6.71986e-05,4.55049e-05,-0.027344,1.12594e-05,0.00467493,-0.0459817,1.12594e-05,0.00767097,0.046283,1.12594e-05,0.0076839,-0.00709389,1.12594e-05,0.00199984,0,0,0,0.0105203,-0.00136125,-0.00766559,1,1,1,0,0.204689,0.516229,0.878747,0.0878674,0,0,0,0,0.0659193,7.99674e-06,-1.10199e-12,1.62075e-12,-1.10916e-12,7.97736e-06,1.13044e-13,1.61949e-12,1.12584e-13,8.01555e-06
-0.0076193,-0.000280447,0.00137879,-0.000961726,-6.86009e-05,5.24042e-05,-0.0273475,4.87282e-06,0.00465305,-0.0460051,4.87282e-06,0.00762986,0.0463221,4.87282e-06,0.00764044,-0.00707848,4.87282e-06,0.00199035,0,0,0,0.0105532,-0.00143312,-0.00782284,1,1,1,0,0.217261,0.531354,0.897226,0.0996246,0,0,0,0,0.0669459,8.0527e-06,-1.0557e-12,1.87291e-12,-1.06417e-12,8.05752e-06,1.14981e-13,1.87692e-12,1.14673e-13,8.11343e-06
-0.00753185,-0.000131135,0.00160425,-0.000999384,-6.92565e-05,6.04309e-05,-0.0273729,-2.53128e-06,0.00462887,-0.0460445,-2.53128e-06,0.00758392,0.0463428,-2.53128e-06,0.00759662,-0.00708547,-2.53128e-06,0.00197663,0,0,0,0.0105611,-0.00148693,-0.0079327,1,1,1,0,0.209417,0.525888,0.898888,0.0921077,0,0,0,0,0.0677123,8.09818e-06,-9.67186e-13,2.15119e-12,-9.73108e-13,8.10083e-06,1.08034e-13,2.15052e-12,1.0812e-13,8.16765e-06
